time,datetime,elevation,slope,aspect,hillshade,time_end
1316736000000,2011-09-23,1256.935546875,1.0,33.0,179.0,1316995200000
1316736000000,2011-09-23,1261.5458984375,1.0,6.0,180.0,1316736000000
1333756800000,2012-04-07,1246.807373046875,1.0,359.0,180.0,1333411200000
1344297600000,2012-08-07,1256.4947509765625,1.0,6.0,180.0,1344297600000
1365552000000,2013-04-10,1267.2401123046875,1.0,3.0,180.0,1365552000000
1365552000000,2013-04-10,1263.78369140625,1.0,5.0,180.0,1365552000000
1365552000000,2013-04-10,1263.1966552734375,1.0,4.0,180.0,1365552000000
1369699200000,2013-05-28,1259.339599609375,1.0,5.0,180.0,1369699200000
1369785600000,2013-05-29,1258.3438720703125,1.0,8.0,180.0,1369785600000
1373241600000,2013-07-08,1250.531494140625,1.0,12.0,180.0,1373414400000
1373673600000,2013-07-13,1257.908447265625,1.0,5.0,180.0,1373673600000
1398816000000,2014-04-30,1261.1328125,1.0,10.0,180.0,1398816000000
1426464000000,2015-03-16,1255.16943359375,1.0,8.0,180.0,1426636800000
1426464000000,2015-03-16,1262.0421142578125,1.0,6.0,180.0,1426464000000
1426636800000,2015-03-18,1259.02001953125,1.0,1.0,180.0,1426636800000
1427932800000,2015-04-02,1271.814453125,1.0,13.0,180.0,1428278400000
1427932800000,2015-04-02,1259.6822509765625,1.0,10.0,180.0,1427932800000
1428278400000,2015-04-06,1279.1390380859375,1.0,19.0,179.0,1428969600000
1428278400000,2015-04-06,1258.656494140625,1.0,3.0,180.0,1428278400000
1428710400000,2015-04-11,1252.7679443359375,1.0,3.0,180.0,1429228800000
1428710400000,2015-04-11,1256.8472900390625,1.0,3.0,180.0,1428710400000
1428969600000,2015-04-14,1263.126708984375,1.0,7.0,180.0,1428969600000
1429920000000,2015-04-25,1257.8428955078125,1.0,4.0,180.0,1429920000000
1430006400000,2015-04-26,1242.82275390625,1.0,11.0,180.0,1430092800000
1430092800000,2015-04-27,1260.35205078125,1.0,349.0,181.0,1430092800000
1430092800000,2015-04-27,1268.009765625,1.0,8.0,180.0,1430870400000
1430092800000,2015-04-27,1256.9656982421875,1.0,6.0,180.0,1430092800000
1430179200000,2015-04-28,1271.801025390625,1.0,11.0,180.0,1429920000000
1430179200000,2015-04-28,1261.38720703125,1.0,3.0,180.0,1430179200000
1430611200000,2015-05-03,1266.1934814453125,1.0,2.0,180.0,1430611200000
1430870400000,2015-05-06,1260.491943359375,1.0,4.0,180.0,1430870400000
1431043200000,2015-05-08,1260.4127197265625,1.0,3.0,180.0,1431043200000
1431216000000,2015-05-10,1258.640625,1.0,1.0,180.0,1431216000000
1431388800000,2015-05-12,1259.0858154296875,1.0,6.0,180.0,1431388800000
1431475200000,2015-05-13,1254.7247314453125,1.0,0.0,180.0,1431907200000
1431475200000,2015-05-13,1259.373046875,1.0,5.0,180.0,1431475200000
1431907200000,2015-05-18,1260.452392578125,1.0,4.0,180.0,1432252800000
1431907200000,2015-05-18,1260.2249755859375,1.0,291.0,182.0,1432252800000
1431907200000,2015-05-18,1258.7576904296875,1.0,10.0,180.0,1431907200000
1432166400000,2015-05-21,1255.224365234375,1.0,7.0,180.0,1432166400000
1432252800000,2015-05-22,1256.8857421875,1.0,5.0,180.0,1432252800000
1432339200000,2015-05-23,1260.3026123046875,1.0,8.0,180.0,1432339200000
1432684800000,2015-05-27,1260.9195556640625,1.0,6.0,180.0,1432684800000
1432771200000,2015-05-28,1260.92822265625,1.0,2.0,180.0,1432771200000
1433030400000,2015-05-31,1260.2340087890625,1.0,9.0,180.0,1433030400000
1433203200000,2015-06-02,1257.151123046875,1.0,5.0,180.0,1433203200000
1433203200000,2015-06-02,1258.014892578125,1.0,6.0,180.0,1433203200000
1433376000000,2015-06-04,1259.1849365234375,1.0,11.0,180.0,1433376000000
1433635200000,2015-06-07,1260.1005859375,1.0,7.0,180.0,1433635200000
1433721600000,2015-06-08,1259.1473388671875,1.0,3.0,180.0,1433721600000
1434067200000,2015-06-12,1258.31298828125,1.0,7.0,180.0,1434067200000
1434499200000,2015-06-17,1261.99267578125,1.0,4.0,180.0,1434499200000
1434585600000,2015-06-18,1257.490234375,1.0,10.0,180.0,1434931200000
1434585600000,2015-06-18,1261.27587890625,1.0,10.0,180.0,1434585600000
1434931200000,2015-06-22,1261.5452880859375,1.0,3.0,180.0,1434931200000
1435104000000,2015-06-24,1262.0386962890625,1.0,7.0,180.0,1435104000000
1435536000000,2015-06-29,1257.0166015625,1.0,6.0,180.0,1435536000000
1435795200000,2015-07-02,1258.3031005859375,1.0,6.0,180.0,1435795200000
1436140800000,2015-07-06,1257.11328125,1.0,8.0,180.0,1436140800000
1436486400000,2015-07-10,1260.58642578125,1.0,7.0,180.0,1436486400000
1436659200000,2015-07-12,1260.68212890625,1.0,5.0,180.0,1436659200000
1436745600000,2015-07-13,1258.62255859375,1.0,8.0,180.0,1436745600000
1437004800000,2015-07-16,1255.3565673828125,1.0,7.0,180.0,1436659200000
1437004800000,2015-07-16,1254.3138427734375,1.0,7.0,180.0,1436659200000
1437004800000,2015-07-16,1258.72607421875,1.0,5.0,180.0,1437004800000
1437091200000,2015-07-17,1259.505615234375,1.0,7.0,180.0,1437091200000
1437696000000,2015-07-24,1261.9984130859375,1.0,4.0,180.0,1437004800000
1437696000000,2015-07-24,1262.1470947265625,1.0,7.0,180.0,1437004800000
1437696000000,2015-07-24,1262.0130615234375,1.0,7.0,180.0,1437696000000
1437868800000,2015-07-26,1259.215087890625,1.0,6.0,180.0,1437868800000
1437955200000,2015-07-27,1257.7320556640625,1.0,3.0,180.0,1437955200000
