time,datetime,elevation,slope,aspect,hillshade,time_end
1366416000000,2013-04-20,2262.966552734375,0.0,62.0,180.0,1366416000000
1366416000000,2013-04-20,2265.7109375,0.0,69.0,180.0,1366416000000
1372291200000,2013-06-27,2266.959228515625,0.0,56.0,180.0,1372291200000
1374710400000,2013-07-25,2268.318359375,0.0,47.0,180.0,1374710400000
1376870400000,2013-08-19,2267.325439453125,0.0,50.0,180.0,1376870400000
1376956800000,2013-08-20,2267.91845703125,0.0,51.0,180.0,1376956800000
1379289600000,2013-09-16,2268.109375,0.0,58.0,180.0,1379289600000
1401062400000,2014-05-26,2268.669921875,0.0,62.0,180.0,1401062400000
1430265600000,2015-04-29,2266.872314453125,0.0,67.0,180.0,1430265600000
1462147200000,2016-05-02,2268.94921875,0.0,51.0,180.0,1462147200000
1463011200000,2016-05-12,2265.134521484375,0.0,49.0,180.0,1463011200000
1492646400000,2017-04-20,2265.70263671875,0.0,67.0,180.0,1492646400000
1492732800000,2017-04-21,2267.369140625,0.0,57.0,180.0,1492732800000
