time,datetime,elevation,slope,aspect,hillshade,time_end
1365120000000,2013-04-05,2106.16455078125,0.0,313.0,181.0,1365120000000
1367193600000,2013-04-29,2089.08984375,0.0,303.0,181.0,1366675200000
1367193600000,2013-04-29,2103.727294921875,0.0,304.0,181.0,1367193600000
1367971200000,2013-05-08,2100.95654296875,0.0,317.0,181.0,1367971200000
1368662400000,2013-05-16,2098.52197265625,0.0,308.0,181.0,1369094400000
1369094400000,2013-05-21,2100.8447265625,0.0,312.0,181.0,1369094400000
1369094400000,2013-05-21,2105.83203125,0.0,321.0,181.0,1369094400000
1369612800000,2013-05-27,2100.069091796875,0.0,309.0,181.0,1369094400000
1369612800000,2013-05-27,2105.479248046875,0.0,315.0,181.0,1369612800000
1369699200000,2013-05-28,2102.178466796875,0.0,299.0,181.0,1369699200000
1371945600000,2013-06-23,2101.186767578125,0.0,310.0,181.0,1371945600000
1372723200000,2013-07-02,2105.4208984375,0.0,314.0,181.0,1372723200000
1407456000000,2014-08-08,2108.07421875,0.0,309.0,181.0,1407456000000
1407801600000,2014-08-12,2103.466796875,0.0,315.0,181.0,1407801600000
1407801600000,2014-08-12,2104.48876953125,0.0,313.0,181.0,1407801600000
1408924800000,2014-08-25,2103.82275390625,0.0,315.0,181.0,1408924800000
1427241600000,2015-03-25,2105.883056640625,0.0,310.0,181.0,1427241600000
1427500800000,2015-03-28,2089.57421875,1.0,305.0,183.0,1427932800000
1427500800000,2015-03-28,2106.5029296875,0.0,310.0,181.0,1427500800000
1427932800000,2015-04-02,2106.677490234375,0.0,306.0,181.0,1427932800000
1462320000000,2016-05-04,2098.761962890625,0.0,304.0,181.0,1462406400000
1462320000000,2016-05-04,2103.96630859375,0.0,326.0,181.0,1462320000000
1462406400000,2016-05-05,2105.462646484375,0.0,310.0,181.0,1462406400000
1492732800000,2017-04-21,2104.076416015625,0.0,309.0,181.0,1492732800000
