time,datetime,elevation,slope,aspect,hillshade,time_end
1332547200000,2012-03-24,2543.820068359375,0.0,77.0,180.0,1332547200000
1369612800000,2013-05-27,2542.55908203125,0.0,92.0,179.0,1369612800000
1402358400000,2014-06-10,2541.852783203125,0.0,97.0,179.0,1402358400000
1403136000000,2014-06-19,2549.733154296875,0.0,96.0,179.0,1403395200000
1403395200000,2014-06-22,2544.65966796875,0.0,90.0,180.0,1403395200000
1434585600000,2015-06-18,2548.04443359375,0.0,91.0,179.0,1434585600000
1457308800000,2016-03-07,2543.47509765625,0.0,101.0,180.0,1457308800000
1466726400000,2016-06-24,2546.005859375,0.0,91.0,180.0,1466726400000
1466726400000,2016-06-24,2545.248046875,0.0,94.0,179.0,1466726400000
1466812800000,2016-06-25,2544.111328125,0.0,73.0,180.0,1466812800000
1495584000000,2017-05-24,2547.491943359375,0.0,92.0,180.0,1495584000000
