time,datetime,longitude,latitude,Blue,Green,Red,NIR,visnirAlbedo
1251299682617,2009-08-26 15:14:42.617,-53.63541422488051,71.97791638195451,0.5057440996170044,0.5098471641540527,0.5044986009597778,0.4270591139793396,0.42326367416977884
1251904853294,2009-09-02 15:20:53.294,-53.63541422488051,71.97791638195451,0.4871722161769867,0.47529736161231995,0.4666554033756256,0.3796755373477936,0.4073973456084729
1254064479951,2009-09-27 15:14:39.951,-53.63541422488051,71.97791638195451,0.602027177810669,0.4956575930118561,0.4441887140274048,0.3207787871360779,0.4986396814107895
1273851311944,2010-05-14 15:35:11.944,-53.63541422488051,71.97791638195451,0.7687804698944092,0.7346145510673523,0.7228630185127258,0.6791837811470032,0.6344412042081355
1274023369585,2010-05-16 15:22:49.585,-53.63541422488051,71.97791638195451,0.7995619773864746,0.775662899017334,0.7773082256317139,0.7047722935676575,0.6144108361542227
1274800599273,2010-05-25 15:16:39.273,-53.63541422488051,71.97791638195451,0.9086303114891052,0.8643178343772888,0.8294776082038879,0.6535287499427795,0.6263504688858987
1276788171807,2010-06-17 15:22:51.807,-53.63541422488051,71.97791638195451,0.734848141670227,0.7370887994766235,0.731762170791626,0.6435795426368713,0.5617241772115229
1278170575199,2010-07-03 15:22:55.199,-53.63541422488051,71.97791638195451,0.5671253204345703,0.5997540950775146,0.598829448223114,0.4995986223220825,0.4356738151669502
1278947805398,2010-07-12 15:16:45.398,-53.63541422488051,71.97791638195451,0.42179182171821594,0.4435198903083801,0.4925650358200073,0.38852667808532715,0.29245040896236896
1281712605089,2010-08-13 15:16:45.089,-53.63541422488051,71.97791638195451,0.24419227242469788,0.2781340181827545,0.30048954486846924,0.20338457822799683,0.20723425302803522
1282317777551,2010-08-20 15:22:57.551,-53.63541422488051,71.97791638195451,0.2287106215953827,0.25064918398857117,0.2787231206893921,0.17995896935462952,0.1918004884660245
1283700179910,2010-09-05 15:22:59.910,-53.63541422488051,71.97791638195451,0.2811543047428131,0.2836190462112427,0.2884100675582886,0.18771204352378845,0.24764598079919817
1284305351107,2010-09-12 15:29:11.107,-53.63541422488051,71.97791638195451,0.63938307762146,0.599277138710022,0.5832778811454773,0.5357685685157776,0.5518949572622778
1305818656813,2011-05-19 15:24:16.813,-53.63541422488051,71.97791638195451,0.8216482996940613,0.7962914109230042,0.7825601696968079,0.716651439666748,0.649108457094431
1307978287745,2011-06-13 15:18:07.745,-53.63541422488051,71.97791638195451,0.6988859176635742,0.7043275833129883,0.697770357131958,0.5564988851547241,0.49069917749166486
1308583456999,2011-06-20 15:24:16.999,-53.63541422488051,71.97791638195451,0.7341815829277039,0.732140302658081,0.7127092480659485,0.5920698642730713,0.5451199752986431
1309188625452,2011-06-27 15:30:25.452,-53.63541422488051,71.97791638195451,0.6055719256401062,0.6177891492843628,0.6186701655387878,0.49414151906967163,0.4380529942154886
1309360683473,2011-06-29 15:18:03.473,-53.63541422488051,71.97791638195451,0.649108350276947,0.6600597500801086,0.6630491614341736,0.5482799410820007,0.47331810526847845
1312558590837,2011-08-05 15:36:30.837,-53.63541422488051,71.97791638195451,0.22880151867866516,0.2513050138950348,0.2739088237285614,0.19153867661952972,0.21183657648116358
1314113046443,2011-08-23 15:24:06.443,-53.63541422488051,71.97791638195451,0.33017444610595703,0.3283042311668396,0.3455979526042938,0.2650764286518097,0.2867373855739832
1335626335545,2012-04-28 15:18:55.545,-53.63541422488051,71.97791638195451,0.8063181638717651,0.7644245624542236,0.7543747425079346,0.6775866150856018,0.6277383673131463
1336403601400,2012-05-07 15:13:21.400,-53.63541422488051,71.97791638195451,0.8317371606826782,0.794950008392334,0.7812764048576355,0.731126070022583,0.6712919369578361
1337613922372,2012-05-21 15:25:22.372,-53.63541422488051,71.97791638195451,0.8154072165489197,0.7809690833091736,0.7633322477340698,0.6955550909042358,0.6480069687783718
1338391139926,2012-05-30 15:18:59.926,-53.63541422488051,71.97791638195451,0.7675686478614807,0.746091365814209,0.7211415767669678,0.5916039943695068,0.5658759630262853
1339601478159,2012-06-13 15:31:18.159,-53.63541422488051,71.97791638195451,0.6833436489105225,0.6816421747207642,0.6750994920730591,0.5682449340820312,0.5129285299301147
1341761124758,2012-07-08 15:25:24.758,-53.63541422488051,71.97791638195451,0.2520088255405426,0.27348366379737854,0.296871542930603,0.21013939380645752,0.22224232418239118
1343920770221,2012-08-02 15:19:30.221,-53.63541422488051,71.97791638195451,0.24146555364131927,0.24644598364830017,0.26069143414497375,0.18089067935943604,0.23208730120509866
1348673176919,2012-09-26 15:26:16.919,-53.63541422488051,71.97791638195451,0.6408979296684265,0.5336354970932007,0.47742190957069397,0.3844338357448578,0.556068234422803
1364656834890,2013-03-30 15:20:34.890,-53.63541422488051,71.97791638195451,0.6344749927520752,0.5569767355918884,0.5198459625244141,0.4128839671611786,0.5181258583158256
1364656993431,2013-03-30 15:23:13.431,-53.63541422488051,71.97791638195451,0.8926025032997131,0.7358250021934509,0.6457074880599976,0.5173649787902832,0.7233848235785962
1367335949834,2013-04-30 15:32:29.834,-53.63541422488051,71.97791638195451,0.9636625051498413,0.8526725172996521,0.8138700127601624,0.7171249985694885,0.745620677405596
1368804024607,2013-05-17 15:20:24.607,-53.63541422488051,71.97791638195451,0.7658113837242126,0.7047151327133179,0.6858951449394226,0.6058789491653442,0.6088894803583622
1369323536251,2013-05-23 15:38:56.251,-53.63541422488051,71.97791638195451,0.9425699710845947,0.8492075204849243,0.8055375218391418,0.6759849786758423,0.704465859949589
1369409192958,2013-05-24 15:26:32.958,-53.63541422488051,71.97791638195451,0.8064696788787842,0.7618012428283691,0.7377727031707764,0.6697669625282288,0.6490881641209125
1369495595102,2013-05-25 15:26:35.102,-53.63541422488051,71.97791638195451,0.9739475250244141,0.876212477684021,0.8376575112342834,0.7026600241661072,0.7155461366832256
1370014358931,2013-05-31 15:32:38.931,-53.63541422488051,71.97791638195451,0.7972291707992554,0.7698797583580017,0.7525365352630615,0.6691014766693115,0.6208576721191408
1370791584082,2013-06-09 15:26:24.082,-53.63541422488051,71.97791638195451,0.7611154317855835,0.7471347451210022,0.7345340251922607,0.5943658351898193,0.5397281262636184
1371396753268,2013-06-16 15:32:33.268,-53.63541422488051,71.97791638195451,0.8482488393783569,0.8402909636497498,0.81022047996521,0.6698668003082275,0.6113206668376925
1373556367044,2013-07-11 15:26:07.044,-53.63541422488051,71.97791638195451,0.7155793905258179,0.7226905226707458,0.7041310667991638,0.5692431926727295,0.5182164106845855
1374333593112,2013-07-20 15:19:53.112,-53.63541422488051,71.97791638195451,0.8688506484031677,0.8827404379844666,0.8938431739807129,0.8478880524635315,0.6704653399109841
1377012764834,2013-08-20 15:32:44.834,-53.63541422488051,71.97791638195451,0.8717024922370911,0.7927500009536743,0.7622249722480774,0.6629225015640259,0.672542514795065
1379605501043,2013-09-19 15:45:01.043,-53.63541422488051,71.97791638195451,0.8388950228691101,0.7014225125312805,0.6358075141906738,0.5114524960517883,0.6674938970923423
1379777558264,2013-09-21 15:32:38.264,-53.63541422488051,71.97791638195451,0.6906149983406067,0.5158249735832214,0.4272474944591522,0.3000600039958954,0.5945099877029658
1380382726065,2013-09-28 15:38:46.065,-53.63541422488051,71.97791638195451,0.7728675007820129,0.5202800035476685,0.4135249853134155,0.2756125032901764,0.6635263784617187
1380468390556,2013-09-29 15:26:30.556,-53.63541422488051,71.97791638195451,0.5430697202682495,0.42676666378974915,0.3599241077899933,0.23779092729091644,0.47702201580256226
1380554784924,2013-09-30 15:26:24.924,-53.63541422488051,71.97791638195451,0.6228274703025818,0.4191350042819977,0.3013800084590912,0.14803999662399292,0.5570071829974652
1397143477228,2014-04-10 15:24:37.228,-53.63541422488051,71.97791638195451,0.9513425230979919,0.8308374881744385,0.7794399857521057,0.6285750269889832,0.7008764611124993
1397576582441,2014-04-15 15:43:02.441,-53.63541422488051,71.97791638195451,0.9174625277519226,0.781172513961792,0.7331299781799316,0.6263750195503235,0.7180191236257554
1399131024298,2014-05-03 15:30:24.298,-53.63541422488051,71.97791638195451,0.9606099724769592,0.8682374954223633,0.8289949893951416,0.7112125158309937,0.7226906710803511
1401118585853,2014-05-26 15:36:25.853,-53.63541422488051,71.97791638195451,0.9266474843025208,0.8377125263214111,0.808727502822876,0.7015600204467773,0.7005838251173495
1401290645810,2014-05-28 15:24:05.810,-53.63541422488051,71.97791638195451,0.9035750031471252,0.8226699829101562,0.7931625247001648,0.6749675273895264,0.6751511544764044
1401723761760,2014-06-02 15:42:41.760,-53.63541422488051,71.97791638195451,0.8922449946403503,0.8069400191307068,0.790054976940155,0.6642699837684631,0.6497366684317589
1403106167436,2014-06-18 15:42:47.436,-53.63541422488051,71.97791638195451,0.8230550289154053,0.776882529258728,0.7643424868583679,0.6051725149154663,0.5660058266997339
1407425444536,2014-08-07 15:30:44.536,-53.63541422488051,71.97791638195451,0.28182750940322876,0.2838074862957001,0.3033599853515625,0.265657514333725,0.29211956509053716
1408807847717,2014-08-23 15:30:47.717,-53.63541422488051,71.97791638195451,0.8152174949645996,0.7411050200462341,0.7375574707984924,0.6678724884986877,0.6376606485307219
1409413019051,2014-08-30 15:36:59.051,-53.63541422488051,71.97791638195451,0.576545000076294,0.5499250292778015,0.546459972858429,0.4941275119781494,0.49375658482313173
1409585078373,2014-09-01 15:24:38.373,-53.63541422488051,71.97791638195451,0.7018899917602539,0.6507675051689148,0.6551949977874756,0.5718424916267395,0.5419218810737132
1426173848646,2015-03-12 15:24:08.646,-53.63541422488051,71.97791638195451,0.7981675267219543,0.5346624851226807,0.3550874888896942,0.2190449982881546,0.7500562358871103
1426606960157,2015-03-17 15:42:40.157,-53.63541422488051,71.97791638195451,0.8803374767303467,0.6833274960517883,0.5810825228691101,0.4024975001811981,0.6852953152507544
1426779017769,2015-03-19 15:30:17.769,-53.63541422488051,71.97791638195451,0.9153724908828735,0.7219099998474121,0.6457350254058838,0.4749324917793274,0.6905890502393246
1427556240879,2015-03-28 15:24:00.879,-53.63541422488051,71.97791638195451,0.9145749807357788,0.7404450178146362,0.6710625290870667,0.5504199862480164,0.7274688662350177
1428161405801,2015-04-04 15:30:05.801,-53.63541422488051,71.97791638195451,0.9887149930000305,0.8572099804878235,0.8150525093078613,0.6870124936103821,0.738633060693741
1429371747618,2015-04-18 15:42:27.618,-53.63541422488051,71.97791638195451,0.970674991607666,0.8548449873924255,0.8110650181770325,0.6825850009918213,0.726278831923008
1429543805345,2015-04-20 15:30:05.345,-53.63541422488051,71.97791638195451,0.9790624976158142,0.866147518157959,0.8321300148963928,0.7016975283622742,0.7205706459403041
1431531355237,2015-05-13 15:35:55.237,-53.63541422488051,71.97791638195451,0.946007490158081,0.8514350056648254,0.8134300112724304,0.7042825222015381,0.7202569936871528
1432136527306,2015-05-20 15:42:07.306,-53.63541422488051,71.97791638195451,0.9767249822616577,0.8854525089263916,0.847694993019104,0.7439374923706055,0.7444369463324547
1432308586221,2015-05-22 15:29:46.221,-53.63541422488051,71.97791638195451,0.9673200249671936,0.8752225041389465,0.8448349833488464,0.7311224937438965,0.7225446399629116
1433085818586,2015-05-31 15:23:38.586,-53.63541422488051,71.97791638195451,0.9076175093650818,0.8350175023078918,0.8050699830055237,0.6805225014686584,0.6714135020613672
1433518935630,2015-06-05 15:42:15.630,-53.63541422488051,71.97791638195451,0.8676875233650208,0.7866449952125549,0.7759475111961365,0.644415020942688,0.6224085527241232
1433690995613,2015-06-07 15:29:55.613,-53.63541422488051,71.97791638195451,0.8686500191688538,0.8019899725914001,0.7775700092315674,0.617822527885437,0.60825428019166
1434901343507,2015-06-21 15:42:23.507,-53.63541422488051,71.97791638195451,0.5999749898910522,0.5548750162124634,0.5238000154495239,0.39892250299453735,0.4701545885264874
1435678577551,2015-06-30 15:36:17.551,-53.63541422488051,71.97791638195451,0.3495050072669983,0.3663350045681,0.36762750148773193,0.2983824908733368,0.3221820678919554
1435850636686,2015-07-02 15:23:56.686,-53.63541422488051,71.97791638195451,0.3083375096321106,0.320547491312027,0.3232699930667877,0.2585900127887726,0.2989532239824534
1436455812781,2015-07-09 15:30:12.781,-53.63541422488051,71.97791638195451,0.08896999806165695,0.17944499850273132,0.1813424974679947,0.14674749970436096,0.1764983024470508
1437060987144,2015-07-16 15:36:27.144,-53.63541422488051,71.97791638195451,0.1639624983072281,0.19110499322414398,0.20026250183582306,0.17251500487327576,0.23176001806408167
1437233046242,2015-07-18 15:24:06.242,-53.63541422488051,71.97791638195451,0.1738625019788742,0.19110499322414398,0.1932774931192398,0.1554100066423416,0.23648210199177272
1438443390958,2015-08-01 15:36:30.958,-53.63541422488051,71.97791638195451,0.1468300074338913,0.19311249256134033,0.21283000707626343,0.20205000042915344,0.22427053152471788
1439997856902,2015-08-19 15:24:16.902,-53.63541422488051,71.97791638195451,0.7989649772644043,0.7454500198364258,0.7383825182914734,0.6432600021362305,0.6047914875984193
1440430971296,2015-08-24 15:42:51.296,-53.63541422488051,71.97791638195451,0.633745014667511,0.6097375154495239,0.5934025049209595,0.49594250321388245,0.5010437097996474
1440603030301,2015-08-26 15:30:30.301,-53.63541422488051,71.97791638195451,0.6343500018119812,0.6107274889945984,0.6051999926567078,0.5196200013160706,0.5022786996722223
1441813377464,2015-09-09 15:42:57.464,-53.63541422488051,71.97791638195451,0.7142925262451172,0.6250550150871277,0.6132575273513794,0.5083174705505371,0.5495232679724692
1441985436982,2015-09-11 15:30:36.982,-53.63541422488051,71.97791638195451,0.6660850048065186,0.5883975028991699,0.563730001449585,0.47256749868392944,0.5415239528834822
1442590611221,2015-09-18 15:36:51.221,-53.63541422488051,71.97791638195451,0.76197749376297,0.5911474823951721,0.5198125243186951,0.41814500093460083,0.6476083059310913
1442762670379,2015-09-20 15:24:30.379,-53.63541422488051,71.97791638195451,0.7734450101852417,0.625220000743866,0.5620800256729126,0.4440774917602539,0.629938521885872
1443195784410,2015-09-25 15:43:04.410,-53.63541422488051,71.97791638195451,0.6873700022697449,0.5404924750328064,0.4623374938964844,0.331959992647171,0.5766893335193395
1458574229485,2016-03-21 15:30:29.485,-53.63541422488051,71.97791638195451,0.7752324938774109,0.5844925045967102,0.4971249997615814,0.37326499819755554,0.6529526891022921
1459351452294,2016-03-30 15:24:12.294,-53.63541422488051,71.97791638195451,0.9200199842453003,0.7580999732017517,0.6922925114631653,0.5658199787139893,0.7209637278079986
1459956621232,2016-04-06 15:30:21.232,-53.63541422488051,71.97791638195451,0.9564300179481506,0.8240724802017212,0.7800449728965759,0.6436175107955933,0.7119172365605833
1461944189127,2016-04-29 15:36:29.127,-53.63541422488051,71.97791638195451,0.86496502161026,0.7749025225639343,0.7295550107955933,0.6053925156593323,0.6604032074213031
1462549360384,2016-05-06 15:42:40.384,-53.63541422488051,71.97791638195451,0.9032999873161316,0.8188474774360657,0.7864524722099304,0.6768925189971924,0.6859403952896594
1462721417422,2016-05-08 15:30:17.422,-53.63541422488051,71.97791638195451,0.8259974718093872,0.7388499975204468,0.7071149945259094,0.6138074994087219,0.6505331695735455
1463326586988,2016-05-15 15:36:26.988,-53.63541422488051,71.97791638195451,0.9727100133895874,0.8835824728012085,0.8481624722480774,0.7392899990081787,0.7347615307688713
