time,datetime,longitude,latitude,Blue,Green,Red,NIR,visnirAlbedo
1282228900958,2010-08-19 14:41:40.958,-48.89426785204882,65.37908993417503,0.8799695372581482,0.845805823802948,0.7921596169471741,0.5803903341293335,0.591268193000555
1282400959733,2010-08-21 14:29:19.733,-48.89426785204882,65.37908993417503,0.853793203830719,0.8145649433135986,0.7714435458183289,0.5850821137428284,0.5884457038760187
1287153338961,2010-10-15 14:35:38.961,-48.89426785204882,65.37908993417503,0.9623161554336548,0.9405718445777893,0.9327076077461243,0.8192715644836426,0.6907444041967394
1333377812671,2012-04-02 14:43:32.671,-48.89426785204882,65.37908993417503,0.9886742830276489,0.976969838142395,0.962993860244751,0.8662558794021606,0.7275488754272461
1343831892783,2012-08-01 14:38:12.783,-48.89426785204882,65.37908993417503,0.8321006894111633,0.7737252712249756,0.6772586107254028,0.4305197298526764,0.5706361885994673
1345214305392,2012-08-17 14:38:25.392,-48.89426785204882,65.37908993417503,0.8736072778701782,0.8272044062614441,0.771064281463623,0.584017276763916,0.6134627754688264
1346596715300,2012-09-02 14:38:35.300,-48.89426785204882,65.37908993417503,0.946228563785553,0.8819355368614197,0.8594720959663391,0.7953135371208191,0.7437409782290458
1363790732194,2013-03-20 14:45:32.194,-48.89426785204882,65.37908993417503,0.9316558241844177,0.8912661075592041,0.8826974034309387,0.8196375966072083,0.7197723688602449
1364567958398,2013-03-29 14:39:18.398,-48.89426785204882,65.37908993417503,0.9868565201759338,0.9659997820854187,0.9620310068130493,0.9128408432006836,0.7616629802882673
1407336567807,2014-08-06 14:49:27.807,-48.89426785204882,65.37908993417503,0.9197174906730652,0.8707674741744995,0.8433225154876709,0.7124775052070618,0.6684672623157502
1429626986871,2015-04-21 14:36:26.871,-48.89426785204882,65.37908993417503,0.9672924876213074,0.94548499584198,0.9421849846839905,0.8778349757194519,0.7346442559123039
1434379353101,2015-06-15 14:42:33.101,-48.89426785204882,65.37908993417503,0.9916849732398987,0.8962600231170654,0.8499500155448914,0.7193800210952759,0.7379556615769864
1437749342512,2015-07-24 14:49:02.512,-48.89426785204882,65.37908993417503,0.9686124920845032,0.9207900166511536,0.8780825138092041,0.7096449732780457,0.6796548243880272
1458657410843,2016-03-22 14:36:50.843,-48.89426785204882,65.37908993417503,0.9261249899864197,0.8808324933052063,0.8692824840545654,0.7946199774742126,0.7088980186700822
1468162162007,2016-07-10 14:49:22.007,-48.89426785204882,65.37908993417503,0.8471999764442444,0.7982500195503235,0.756725013256073,0.5794875025749207,0.5921632846474649
1469544566825,2016-07-26 14:49:26.825,-48.89426785204882,65.37908993417503,0.8462100028991699,0.7905774712562561,0.7279325127601624,0.527649998664856,0.5907070197820665
1469716625533,2016-07-28 14:37:05.533,-48.89426785204882,65.37908993417503,0.87739497423172,0.8208274841308594,0.7658550143241882,0.5669749975204468,0.6051717734754087
1470321797339,2016-08-04 14:43:17.339,-48.89426785204882,65.37908993417503,0.9671000242233276,0.8860849738121033,0.8367224931716919,0.6543149948120117,0.6758321215391161
1471099027946,2016-08-13 14:37:07.946,-48.89426785204882,65.37908993417503,0.9996050000190735,0.9117975234985352,0.8115875124931335,0.4858500063419342,0.6134804168671372
