time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1332633600000,2012-03-25,-55.52113970299853,81.03473107644754,1237.88525390625,2.0,22.0,178.0,1332633600000
1336780800000,2012-05-12,-55.52113970299853,81.03473107644754,1244.01904296875,1.0,345.0,181.0,1336780800000
1342742400000,2012-07-20,-55.52113970299853,81.03473107644754,1241.05517578125,2.0,17.0,179.0,1342742400000
1365120000000,2013-04-05,-55.52113970299853,81.03473107644754,1235.4495849609375,2.0,4.0,180.0,1365120000000
1365120000000,2013-04-05,-55.52113970299853,81.03473107644754,1234.9361572265625,1.0,21.0,179.0,1365120000000
1366070400000,2013-04-16,-55.52113970299853,81.03473107644754,1238.112548828125,2.0,353.0,181.0,1366070400000
1366156800000,2013-04-17,-55.52113970299853,81.03473107644754,1222.107666015625,1.0,130.0,177.0,1366156800000
1366156800000,2013-04-17,-55.52113970299853,81.03473107644754,1223.604248046875,5.0,351.0,183.0,1366156800000
1375228800000,2013-07-31,-55.52113970299853,81.03473107644754,1239.1048583984375,1.0,35.0,178.0,1375228800000
1377302400000,2013-08-24,-55.52113970299853,81.03473107644754,1238.8643798828125,1.0,38.0,178.0,1377302400000
1401321600000,2014-05-29,-55.52113970299853,81.03473107644754,1237.83837890625,1.0,35.0,178.0,1401321600000
1430611200000,2015-05-03,-55.52113970299853,81.03473107644754,1237.715087890625,1.0,38.0,178.0,1430611200000
1431734400000,2015-05-16,-55.52113970299853,81.03473107644754,1235.2850341796875,1.0,23.0,179.0,1432252800000
1462147200000,2016-05-02,-55.52113970299853,81.03473107644754,1240.4578857421875,1.0,30.0,178.0,1462147200000
1462233600000,2016-05-03,-55.52113970299853,81.03473107644754,1240.3809814453125,1.0,13.0,180.0,1462233600000
