time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1316736000000,2011-09-23,-26.225191825764284,78.97201952105229,1087.1470947265625,1.0,58.0,179.0,1316736000000
1317081600000,2011-09-27,-26.225191825764284,78.97201952105229,1083.8271484375,0.0,16.0,180.0,1316736000000
1317081600000,2011-09-27,-26.225191825764284,78.97201952105229,1085.5028076171875,0.0,84.0,179.0,1317081600000
1335830400000,2012-05-01,-26.225191825764284,78.97201952105229,1083.001953125,1.0,75.0,179.0,1335830400000
1344297600000,2012-08-07,-26.225191825764284,78.97201952105229,1090.67578125,0.0,85.0,179.0,1344297600000
1344297600000,2012-08-07,-26.225191825764284,78.97201952105229,1090.6083984375,0.0,88.0,180.0,1344297600000
1344297600000,2012-08-07,-26.225191825764284,78.97201952105229,1089.6204833984375,0.0,12.0,180.0,1344297600000
1364515200000,2013-03-29,-26.225191825764284,78.97201952105229,1082.8031005859375,1.0,357.0,180.0,1364515200000
1369440000000,2013-05-25,-26.225191825764284,78.97201952105229,1086.093505859375,0.0,25.0,180.0,1369440000000
1369699200000,2013-05-28,-26.225191825764284,78.97201952105229,1057.32177734375,3.0,203.0,184.0,1369785600000
1373673600000,2013-07-13,-26.225191825764284,78.97201952105229,1084.920654296875,0.0,62.0,179.0,1373673600000
1375056000000,2013-07-29,-26.225191825764284,78.97201952105229,1087.64794921875,1.0,134.0,179.0,1375056000000
1375142400000,2013-07-30,-26.225191825764284,78.97201952105229,1087.385009765625,0.0,348.0,180.0,1375142400000
1396656000000,2014-04-05,-26.225191825764284,78.97201952105229,1082.56591796875,1.0,89.0,178.0,1396656000000
1398729600000,2014-04-29,-26.225191825764284,78.97201952105229,1086.80029296875,0.0,68.0,179.0,1398729600000
1398816000000,2014-04-30,-26.225191825764284,78.97201952105229,1086.9840087890625,0.0,87.0,180.0,1398816000000
1426464000000,2015-03-16,-26.225191825764284,78.97201952105229,1086.5989990234375,0.0,50.0,180.0,1426464000000
1459036800000,2016-03-27,-26.225191825764284,78.97201952105229,1092.3111572265625,0.0,321.0,181.0,1459036800000
1459728000000,2016-04-04,-26.225191825764284,78.97201952105229,1094.6910400390625,0.0,82.0,179.0,1459728000000
1460592000000,2016-04-14,-26.225191825764284,78.97201952105229,1083.9805908203125,0.0,75.0,179.0,1460592000000
1490140800000,2017-03-22,-26.225191825764284,78.97201952105229,1085.22021484375,0.0,38.0,180.0,1490140800000
1492300800000,2017-04-16,-26.225191825764284,78.97201952105229,1078.0615234375,0.0,95.0,180.0,1492300800000
