time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1368144000000,2013-05-10,-43.6765831872974,80.33000273605577,2053.38427734375,2.0,77.0,175.0,1368748800000
1368144000000,2013-05-10,-43.6765831872974,80.33000273605577,2054.697265625,0.0,291.0,181.0,1368144000000
1368230400000,2013-05-11,-43.6765831872974,80.33000273605577,2051.10498046875,1.0,317.0,182.0,1368748800000
1368316800000,2013-05-12,-43.6765831872974,80.33000273605577,2047.7838134765625,1.0,351.0,181.0,1368316800000
1368748800000,2013-05-17,-43.6765831872974,80.33000273605577,2048.540771484375,1.0,320.0,182.0,1368748800000
1368921600000,2013-05-19,-43.6765831872974,80.33000273605577,2050.376953125,0.0,245.0,181.0,1368921600000
1369008000000,2013-05-20,-43.6765831872974,80.33000273605577,2051.75830078125,0.0,323.0,181.0,1369008000000
1369180800000,2013-05-22,-43.6765831872974,80.33000273605577,2053.5283203125,0.0,352.0,180.0,1369180800000
1370217600000,2013-06-03,-43.6765831872974,80.33000273605577,2047.66748046875,0.0,319.0,181.0,1370217600000
1370995200000,2013-06-12,-43.6765831872974,80.33000273605577,2052.927734375,1.0,350.0,181.0,1370995200000
1371772800000,2013-06-21,-43.6765831872974,80.33000273605577,2051.779296875,0.0,290.0,181.0,1371772800000
1371945600000,2013-06-23,-43.6765831872974,80.33000273605577,2049.62451171875,1.0,356.0,180.0,1371945600000
1372204800000,2013-06-26,-43.6765831872974,80.33000273605577,2055.17626953125,0.0,343.0,181.0,1372204800000
1372204800000,2013-06-26,-43.6765831872974,80.33000273605577,2049.9814453125,0.0,311.0,181.0,1372204800000
1372377600000,2013-06-28,-43.6765831872974,80.33000273605577,2049.3173828125,0.0,328.0,181.0,1372204800000
1372377600000,2013-06-28,-43.6765831872974,80.33000273605577,2053.282958984375,1.0,297.0,182.0,1372377600000
1372809600000,2013-07-03,-43.6765831872974,80.33000273605577,2047.94921875,0.0,267.0,181.0,1372809600000
1372896000000,2013-07-04,-43.6765831872974,80.33000273605577,2054.751220703125,1.0,263.0,183.0,1372896000000
1373414400000,2013-07-10,-43.6765831872974,80.33000273605577,2055.899658203125,0.0,241.0,181.0,1373414400000
1373500800000,2013-07-11,-43.6765831872974,80.33000273605577,2051.357177734375,0.0,8.0,180.0,1373500800000
1374624000000,2013-07-24,-43.6765831872974,80.33000273605577,2049.886962890625,0.0,349.0,181.0,1374624000000
1376438400000,2013-08-14,-43.6765831872974,80.33000273605577,2053.302490234375,1.0,10.0,180.0,1376438400000
1377216000000,2013-08-23,-43.6765831872974,80.33000273605577,2053.456787109375,3.0,202.0,184.0,1376438400000
1380240000000,2013-09-27,-43.6765831872974,80.33000273605577,2055.945068359375,0.0,339.0,180.0,1380240000000
1398902400000,2014-05-01,-43.6765831872974,80.33000273605577,2054.54638671875,0.0,331.0,181.0,1398902400000
1399248000000,2014-05-05,-43.6765831872974,80.33000273605577,2053.29736328125,1.0,314.0,182.0,1399248000000
1432771200000,2015-05-28,-43.6765831872974,80.33000273605577,2052.490234375,0.0,13.0,180.0,1432771200000
1433030400000,2015-05-31,-43.6765831872974,80.33000273605577,2053.556640625,0.0,2.0,180.0,1433030400000
1433116800000,2015-06-01,-43.6765831872974,80.33000273605577,2045.3004150390625,0.0,275.0,181.0,1433116800000
1462147200000,2016-05-02,-43.6765831872974,80.33000273605577,2050.052978515625,0.0,350.0,180.0,1462147200000
