time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1333238400000,2012-04-01,-61.4314254518061,77.98108793114005,1943.8067626953125,1.0,306.0,183.0,1333756800000
1333929600000,2012-04-09,-61.4314254518061,77.98108793114005,1932.85693359375,0.0,206.0,181.0,1333929600000
1395878400000,2014-03-27,-61.4314254518061,77.98108793114005,1176.4036865234375,31.0,302.0,255.0,1395878400000
1396915200000,2014-04-08,-61.4314254518061,77.98108793114005,1946.2568359375,0.0,313.0,181.0,1396915200000
1397001600000,2014-04-09,-61.4314254518061,77.98108793114005,1944.2220458984375,0.0,242.0,181.0,1397001600000
1425772800000,2015-03-08,-61.4314254518061,77.98108793114005,1944.76416015625,0.0,64.0,180.0,1425772800000
1426118400000,2015-03-12,-61.4314254518061,77.98108793114005,1948.6607666015625,0.0,226.0,181.0,1426118400000
1429920000000,2015-04-25,-61.4314254518061,77.98108793114005,1942.24560546875,1.0,138.0,179.0,1429747200000
1459123200000,2016-03-28,-61.4314254518061,77.98108793114005,1943.4293212890625,0.0,349.0,180.0,1459123200000
1460592000000,2016-04-14,-61.4314254518061,77.98108793114005,1943.6318359375,0.0,305.0,181.0,1460592000000
1492128000000,2017-04-14,-61.4314254518061,77.98108793114005,1944.553955078125,1.0,3.0,180.0,1492128000000
