time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1302134400000,2011-04-07,-58.49959385902522,80.71403252001687,974.134033203125,1.0,184.0,181.0,1302134400000
1312070400000,2011-07-31,-58.49959385902522,80.71403252001687,991.87548828125,1.0,154.0,179.0,1312502400000
1333670400000,2012-04-06,-58.49959385902522,80.71403252001687,974.5910034179688,1.0,162.0,179.0,1333843200000
1336867200000,2012-05-13,-58.49959385902522,80.71403252001687,972.3148193359375,1.0,162.0,179.0,1336867200000
1336867200000,2012-05-13,-58.49959385902522,80.71403252001687,972.5055541992188,1.0,174.0,180.0,1336867200000
1336953600000,2012-05-14,-58.49959385902522,80.71403252001687,972.5413208007812,1.0,201.0,182.0,1336953600000
1364774400000,2013-04-01,-58.49959385902522,80.71403252001687,978.4966430664062,1.0,181.0,180.0,1364774400000
1379808000000,2013-09-22,-58.49959385902522,80.71403252001687,967.9736938476562,2.0,193.0,182.0,1379808000000
1379808000000,2013-09-22,-58.49959385902522,80.71403252001687,972.7783203125,2.0,154.0,178.0,1380326400000
1380326400000,2013-09-28,-58.49959385902522,80.71403252001687,979.36767578125,1.0,177.0,180.0,1380326400000
1438300800000,2015-07-31,-58.49959385902522,80.71403252001687,974.3070068359375,1.0,201.0,182.0,1438300800000
1438473600000,2015-08-02,-58.49959385902522,80.71403252001687,975.0983276367188,1.0,188.0,181.0,1438473600000
1439251200000,2015-08-11,-58.49959385902522,80.71403252001687,971.9360961914062,1.0,190.0,181.0,1439251200000
1439424000000,2015-08-13,-58.49959385902522,80.71403252001687,973.1409912109375,1.0,182.0,180.0,1439424000000
1441324800000,2015-09-04,-58.49959385902522,80.71403252001687,977.3951416015625,1.0,182.0,180.0,1441324800000
1442016000000,2015-09-12,-58.49959385902522,80.71403252001687,978.6033935546875,1.0,185.0,181.0,1442016000000
1442966400000,2015-09-23,-58.49959385902522,80.71403252001687,980.06640625,1.0,187.0,181.0,1442966400000
1459296000000,2016-03-30,-58.49959385902522,80.71403252001687,984.6381225585938,1.0,184.0,181.0,1459296000000
1459296000000,2016-03-30,-58.49959385902522,80.71403252001687,976.2171020507812,1.0,186.0,181.0,1459296000000
1459296000000,2016-03-30,-58.49959385902522,80.71403252001687,977.0731201171875,1.0,190.0,181.0,1459296000000
1463616000000,2016-05-19,-58.49959385902522,80.71403252001687,971.9835815429688,1.0,185.0,181.0,1463616000000
1463788800000,2016-05-21,-58.49959385902522,80.71403252001687,972.3658447265625,2.0,184.0,181.0,1463788800000
1464048000000,2016-05-24,-58.49959385902522,80.71403252001687,971.0488891601562,2.0,182.0,181.0,1464048000000
1464825600000,2016-06-02,-58.49959385902522,80.71403252001687,978.1656494140625,1.0,175.0,180.0,1464825600000
1465603200000,2016-06-11,-58.49959385902522,80.71403252001687,973.8975219726562,2.0,171.0,180.0,1465603200000
1465603200000,2016-06-11,-58.49959385902522,80.71403252001687,978.5634155273438,2.0,176.0,180.0,1465603200000
1465948800000,2016-06-15,-58.49959385902522,80.71403252001687,974.0642700195312,1.0,196.0,181.0,1465948800000
1466208000000,2016-06-18,-58.49959385902522,80.71403252001687,973.7887573242188,1.0,192.0,181.0,1466208000000
1468022400000,2016-07-09,-58.49959385902522,80.71403252001687,976.4590454101562,1.0,191.0,181.0,1468281600000
