time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1365120000000,2013-04-05,-49.79950016385607,79.33987962989923,2106.49365234375,0.0,57.0,180.0,1365120000000
1367193600000,2013-04-29,-49.79950016385607,79.33987962989923,2089.15576171875,1.0,333.0,181.0,1366675200000
1367193600000,2013-04-29,-49.79950016385607,79.33987962989923,2103.83349609375,0.0,10.0,180.0,1367193600000
1367971200000,2013-05-08,-49.79950016385607,79.33987962989923,2100.99658203125,0.0,292.0,181.0,1367971200000
1368662400000,2013-05-16,-49.79950016385607,79.33987962989923,2098.3828125,1.0,13.0,180.0,1369094400000
1369094400000,2013-05-21,-49.79950016385607,79.33987962989923,2100.92138671875,0.0,23.0,180.0,1369094400000
1369094400000,2013-05-21,-49.79950016385607,79.33987962989923,2106.134521484375,1.0,340.0,181.0,1369094400000
1369612800000,2013-05-27,-49.79950016385607,79.33987962989923,2100.10107421875,0.0,44.0,179.0,1369094400000
1369612800000,2013-05-27,-49.79950016385607,79.33987962989923,2105.63134765625,0.0,303.0,181.0,1369612800000
1369699200000,2013-05-28,-49.79950016385607,79.33987962989923,2102.295654296875,0.0,269.0,181.0,1369699200000
1371945600000,2013-06-23,-49.79950016385607,79.33987962989923,2101.277099609375,0.0,302.0,182.0,1371945600000
1372723200000,2013-07-02,-49.79950016385607,79.33987962989923,2105.270751953125,1.0,306.0,182.0,1372723200000
1407456000000,2014-08-08,-49.79950016385607,79.33987962989923,2108.164794921875,1.0,340.0,181.0,1407456000000
1407801600000,2014-08-12,-49.79950016385607,79.33987962989923,2103.407470703125,0.0,275.0,182.0,1407801600000
1407801600000,2014-08-12,-49.79950016385607,79.33987962989923,2104.619873046875,0.0,314.0,181.0,1407801600000
1408924800000,2014-08-25,-49.79950016385607,79.33987962989923,2103.76904296875,0.0,341.0,181.0,1408924800000
1427241600000,2015-03-25,-49.79950016385607,79.33987962989923,2105.974365234375,0.0,319.0,181.0,1427241600000
1427500800000,2015-03-28,-49.79950016385607,79.33987962989923,2090.666259765625,2.0,67.0,175.0,1427932800000
1427500800000,2015-03-28,-49.79950016385607,79.33987962989923,2106.49609375,0.0,292.0,181.0,1427500800000
1427932800000,2015-04-02,-49.79950016385607,79.33987962989923,2106.75830078125,0.0,339.0,181.0,1427932800000
1462320000000,2016-05-04,-49.79950016385607,79.33987962989923,2099.04052734375,1.0,283.0,182.0,1462406400000
1462320000000,2016-05-04,-49.79950016385607,79.33987962989923,2103.846923828125,0.0,286.0,182.0,1462320000000
1462406400000,2016-05-05,-49.79950016385607,79.33987962989923,2105.62109375,1.0,294.0,182.0,1462406400000
1492732800000,2017-04-21,-49.79950016385607,79.33987962989923,2104.310791015625,0.0,355.0,180.0,1492732800000
