time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1314921600000,2011-09-02,-49.42005178784398,67.28942925107792,1052.400634765625,3.0,275.0,190.0,1314921600000
1315008000000,2011-09-03,-49.42005178784398,67.28942925107792,1049.56201171875,3.0,262.0,191.0,1315008000000
1343174400000,2012-07-25,-49.42005178784398,67.28942925107792,1048.74462890625,3.0,279.0,190.0,1343174400000
1360886400000,2013-02-15,-49.42005178784398,67.28942925107792,1050.406494140625,3.0,270.0,190.0,1360886400000
1399420800000,2014-05-07,-49.42005178784398,67.28942925107792,1060.057373046875,3.0,269.0,190.0,1399420800000
1402531200000,2014-06-12,-49.42005178784398,67.28942925107792,1058.66357421875,3.0,241.0,187.0,1402531200000
1404691200000,2014-07-07,-49.42005178784398,67.28942925107792,1053.0875244140625,4.0,268.0,191.0,1404691200000
1405296000000,2014-07-14,-49.42005178784398,67.28942925107792,1044.0849609375,2.0,278.0,186.0,1405036800000
1405296000000,2014-07-14,-49.42005178784398,67.28942925107792,1051.626220703125,4.0,269.0,192.0,1405296000000
1405382400000,2014-07-15,-49.42005178784398,67.28942925107792,1051.0357666015625,3.0,270.0,191.0,1405382400000
1408924800000,2014-08-25,-49.42005178784398,67.28942925107792,1050.6114501953125,3.0,294.0,190.0,1408924800000
1436832000000,2015-07-14,-49.42005178784398,67.28942925107792,1050.1746826171875,3.0,275.0,191.0,1436832000000
1447372800000,2015-11-13,-49.42005178784398,67.28942925107792,1052.5484619140625,4.0,272.0,193.0,1447372800000
1460937600000,2016-04-18,-49.42005178784398,67.28942925107792,1051.152587890625,3.0,277.0,190.0,1460937600000
1493164800000,2017-04-26,-49.42005178784398,67.28942925107792,1050.0567626953125,3.0,276.0,191.0,1493164800000
