time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1364947200000,2013-04-03,-33.159826493053345,77.87221211870477,2070.940673828125,1.0,250.0,184.0,1365638400000
1365206400000,2013-04-06,-33.159826493053345,77.87221211870477,2071.954345703125,2.0,240.0,187.0,1365206400000
1372291200000,2013-06-27,-33.159826493053345,77.87221211870477,2074.670166015625,1.0,104.0,178.0,1372291200000
1372291200000,2013-06-27,-33.159826493053345,77.87221211870477,2073.287841796875,1.0,103.0,178.0,1372291200000
1431561600000,2015-05-14,-33.159826493053345,77.87221211870477,2074.769775390625,1.0,108.0,179.0,1431561600000
1431734400000,2015-05-16,-33.159826493053345,77.87221211870477,2076.592041015625,1.0,105.0,177.0,1431388800000
1431734400000,2015-05-16,-33.159826493053345,77.87221211870477,2072.76171875,1.0,114.0,178.0,1431734400000
1460073600000,2016-04-08,-33.159826493053345,77.87221211870477,2072.219482421875,1.0,116.0,178.0,1460073600000
1492732800000,2017-04-21,-33.159826493053345,77.87221211870477,2074.5947265625,1.0,76.0,179.0,1492732800000
1492819200000,2017-04-22,-33.159826493053345,77.87221211870477,2071.2431640625,1.0,99.0,178.0,1492819200000
