time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1368057600000,2013-05-09,-34.946036603996596,72.42222312148003,3109.36376953125,0.0,217.0,181.0,1368057600000
1371513600000,2013-06-18,-34.946036603996596,72.42222312148003,3106.67578125,0.0,174.0,180.0,1371513600000
1405728000000,2014-07-19,-34.946036603996596,72.42222312148003,3106.681884765625,0.0,119.0,179.0,1405728000000
1431043200000,2015-05-08,-34.946036603996596,72.42222312148003,3104.56298828125,0.0,117.0,179.0,1431043200000
1431216000000,2015-05-10,-34.946036603996596,72.42222312148003,3109.08740234375,2.0,216.0,185.0,1431820800000
1431216000000,2015-05-10,-34.946036603996596,72.42222312148003,3103.7109375,0.0,151.0,180.0,1431216000000
1431820800000,2015-05-17,-34.946036603996596,72.42222312148003,3106.963134765625,0.0,159.0,180.0,1431820800000
1495584000000,2017-05-24,-34.946036603996596,72.42222312148003,3106.170166015625,0.0,233.0,181.0,1495584000000
1497312000000,2017-06-13,-34.946036603996596,72.42222312148003,3111.263427734375,0.0,74.0,179.0,1497312000000
1501200000000,2017-07-28,-34.946036603996596,72.42222312148003,3106.45703125,0.0,213.0,181.0,1501200000000
