time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1402444800000,2014-06-11,-46.00259095246808,68.00817130990194,2026.7164306640625,1.0,272.0,183.0,1402444800000
1427587200000,2015-03-29,-46.00259095246808,68.00817130990194,2027.14599609375,1.0,268.0,184.0,1427587200000
1429142400000,2015-04-16,-46.00259095246808,68.00817130990194,2028.593505859375,1.0,287.0,183.0,1429142400000
1435622400000,2015-06-30,-46.00259095246808,68.00817130990194,2029.4583740234375,1.0,270.0,183.0,1435622400000
1435708800000,2015-07-01,-46.00259095246808,68.00817130990194,2027.816650390625,1.0,254.0,183.0,1435708800000
1458432000000,2016-03-20,-46.00259095246808,68.00817130990194,2028.579833984375,1.0,284.0,183.0,1458432000000
1474329600000,2016-09-20,-46.00259095246808,68.00817130990194,2030.4161376953125,1.0,287.0,182.0,1474329600000
1499817600000,2017-07-12,-46.00259095246808,68.00817130990194,2028.125,1.0,286.0,182.0,1499817600000
1502236800000,2017-08-09,-46.00259095246808,68.00817130990194,2028.8505859375,0.0,271.0,182.0,1502236800000
1502409600000,2017-08-11,-46.00259095246808,68.00817130990194,2031.8182373046875,1.0,280.0,183.0,1502409600000
1502496000000,2017-08-12,-46.00259095246808,68.00817130990194,2027.930419921875,2.0,258.0,186.0,1502496000000
