time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1371686400000,2013-06-20,-50.47215864860476,75.15301175367497,2343.462646484375,0.0,147.0,180.0,1371686400000
1401408000000,2014-05-30,-50.47215864860476,75.15301175367497,2346.0859375,0.0,210.0,181.0,1401408000000
1432166400000,2015-05-21,-50.47215864860476,75.15301175367497,2341.37841796875,1.0,232.0,182.0,1432166400000
1432771200000,2015-05-28,-50.47215864860476,75.15301175367497,1928.0714111328125,15.0,61.0,138.0,1432771200000
1465171200000,2016-06-06,-50.47215864860476,75.15301175367497,2344.64111328125,0.0,204.0,181.0,1465171200000
1495584000000,2017-05-24,-50.47215864860476,75.15301175367497,2341.169189453125,0.0,256.0,181.0,1495584000000
1495584000000,2017-05-24,-50.47215864860476,75.15301175367497,2347.302490234375,0.0,171.0,180.0,1495584000000
1496102400000,2017-05-30,-50.47215864860476,75.15301175367497,2340.94970703125,0.0,241.0,181.0,1496102400000
1496534400000,2017-06-04,-50.47215864860476,75.15301175367497,2346.054931640625,1.0,350.0,181.0,1496534400000
1497830400000,2017-06-19,-50.47215864860476,75.15301175367497,2345.04833984375,0.0,241.0,181.0,1497830400000
1498003200000,2017-06-21,-50.47215864860476,75.15301175367497,2345.967041015625,0.0,277.0,181.0,1498003200000
1498176000000,2017-06-23,-50.47215864860476,75.15301175367497,2345.005859375,1.0,174.0,180.0,1498176000000
1499126400000,2017-07-04,-50.47215864860476,75.15301175367497,2345.06103515625,1.0,198.0,181.0,1499126400000
1499472000000,2017-07-08,-50.47215864860476,75.15301175367497,2350.76318359375,1.0,152.0,179.0,1499472000000
1499558400000,2017-07-09,-50.47215864860476,75.15301175367497,2343.429443359375,1.0,206.0,181.0,1499558400000
1499644800000,2017-07-10,-50.47215864860476,75.15301175367497,2350.21728515625,0.0,213.0,181.0,1499644800000
1499904000000,2017-07-13,-50.47215864860476,75.15301175367497,2338.4287109375,1.0,216.0,181.0,1499904000000
1500336000000,2017-07-18,-50.47215864860476,75.15301175367497,2342.9287109375,0.0,213.0,181.0,1500336000000
1500681600000,2017-07-22,-50.47215864860476,75.15301175367497,1352.4453125,9.0,357.0,182.0,1500681600000
1500681600000,2017-07-22,-50.47215864860476,75.15301175367497,1578.86083984375,14.0,349.0,188.0,1500681600000
