time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1335312000000,2012-04-25,-43.17020286163923,61.80036353899399,1638.0609130859375,53.0,21.0,130.0,1335312000000
1339718400000,2012-06-15,-43.17020286163923,61.80036353899399,1556.2044677734375,27.0,43.0,124.0,1339718400000
1343779200000,2012-08-01,-43.17020286163923,61.80036353899399,1582.6116943359375,64.0,20.0,126.0,1343779200000
1363910400000,2013-03-22,-43.17020286163923,61.80036353899399,1631.826904296875,43.0,53.0,83.0,1363910400000
1364256000000,2013-03-26,-43.17020286163923,61.80036353899399,1642.688232421875,20.0,43.0,139.0,1364256000000
1377648000000,2013-08-28,-43.17020286163923,61.80036353899399,1552.6976318359375,23.0,51.0,125.0,1377648000000
1442275200000,2015-09-15,-43.17020286163923,61.80036353899399,1568.37646484375,45.0,26.0,125.0,1442275200000
1442707200000,2015-09-20,-43.17020286163923,61.80036353899399,1547.058837890625,24.0,60.0,116.0,1442707200000
1448150400000,2015-11-22,-43.17020286163923,61.80036353899399,1549.283203125,25.0,71.0,109.0,1448150400000
1460505600000,2016-04-13,-43.17020286163923,61.80036353899399,1556.829345703125,23.0,55.0,122.0,1460505600000
