time,datetime,elevation
1338422400000,2012-05-31,1031.5120849609375
1343952000000,2012-08-03,1029.68896484375
1364860800000,2013-04-02,1033.7215576171875
1364860800000,2013-04-02,1031.9013671875
1374624000000,2013-07-24,1032.8397216796875
1375228800000,2013-07-31,1027.4388427734375
1375401600000,2013-08-02,1027.72021484375
1429315200000,2015-04-18,1029.130615234375
1463356800000,2016-05-16,1030.3641357421875
1463788800000,2016-05-21,1031.0384521484375
1492387200000,2017-04-17,1026.964599609375
