2.53566209123604,2.28108854259039,3.50431787337538,3.4730981867299,6.02964356654853
3.01555723202207,1.88676745433242,3.12321445050032,3.85879261196774,6.67816196350827
3.25251783069178,2.87003408238832,4.15775280846424,4.94991870951917,6.24453705873123
3.40433249737923,2.45866903861791,3.22821525920777,4.12260946380098,7.65912581841955
2.39407879931085,2.41563317924167,5.22876474757206,4.06529979921832,5.67440942703781
2.8459185434295,2.91741022597975,3.69020462895005,5.08768533640455,6.56483599185387
2.4100705368209,2.12563998934609,4.04279280262303,4.55802140143275,7.35652692895496
2.67374063806708,2.17835747161638,2.80773172746121,4.7435942562176,6.36087010073069
2.9287830557923,2.70971801330333,3.71991976393489,3.96866978733537,7.2653964144387
3.3336966896718,2.31609005639584,2.81688149407701,3.69554185412197,5.87392023301808
