2.37099371460402,1.68243039235887,3.3011456394458,5.45789144828285,7.26315048458974
2.25934289852043,2.11684727690605,3.7013044924866,5.95864468123448,5.11848156843695
2.23731803645361,2.01876476152773,3.94010093082854,5.67323635003456,5.99357864102152
3.4661811357915,2.46564793834459,4.1518899831534,5.49817717080951,4.83612679885446
3.22774579605802,2.23098374044728,3.63257260671439,6.17142227953011,6.97305962006561
2.57940409245736,2.74213782507824,3.24747718830122,5.49935466620119,5.60003201144315
1.87726742010761,2.25155394761301,3.66478387356702,5.72604831011253,5.16100007080548
2.60561971117931,1.65930651657198,3.59920007711982,6.0228122765176,7.5137503538384
2.75444279200271,2.05755499268489,3.67764617474945,6.19968970612604,6.59618609875083
1.9088540914905,2.9336072440782,3.35925110751949,7.06953616270569,6.52154237836033
