3.11218075755276,1.56331542935706,1.99033005790624,6.65876622609175,3.94012941270414
2.53401011613056,1.55113927191803,2.25258253882334,6.8149809510517,5.91266248386168
1.76394926156916,1.34635187197938,1.94570616256196,4.90793431622364,4.0469555625238
1.81884008724378,1.09610482990961,2.92301084179033,6.0184528247755,4.37582391931554
1.60612167442751,1.84459582762571,2.22738592958244,4.34425963396251,5.44474224937593
2.64015662247084,1.66247437085134,3.42297198407156,4.28908885998913,4.12538808401494
1.76198041609917,1.19376289567608,2.35181299522949,6.96452565893836,4.01445017464789
2.58382944474456,1.16602694998989,1.8163005145415,6.58899999895191,3.89951454977568
2.01149604829934,1.16824822565693,2.56167607191411,4.95541903844569,3.5456633468995
2.13241242547629,1.47369381576675,2.01913641530084,4.75918334354806,4.6127670371816
