time_x,datetime,Blue,Green,Red,NIR,visnirAlbedo,time_y,elevation,slope,aspect,hillshade,time_end
1468618555396,2016-07-15 21:35:55.396,0.7070050239562988,0.6286025047302246,0.5498974919319153,0.3749150037765503,0.5412848868250846,1468627200000.0,705.7761840820312,1.0,135.0,179.0,1468627200000.0
1468618579266,2016-07-15 21:36:19.266,0.8948850035667419,0.7654975056648254,0.6841250061988831,0.43156498670578,0.6000655962467196,1468627200000.0,705.7761840820312,1.0,135.0,179.0,1468627200000.0
1468689919319,2016-07-16 17:25:19.319,0.8965075016021729,0.7942349910736084,0.7270525097846985,0.5061450004577637,0.6138679736852646,1468713600000.0,706.0267333984375,1.0,192.0,181.0,1468713600000.0
1468707527530,2016-07-16 22:18:47.530,0.9727100133895874,0.8527550101280212,0.7951149940490723,0.5455524921417236,0.6301292093753814,1468713600000.0,706.0267333984375,1.0,192.0,181.0,1468713600000.0
1468778891530,2016-07-17 18:08:11.530,0.9256575107574464,0.8431299924850464,0.7808974981307983,0.5330399870872498,0.6012425264775754,1468713600000.0,706.0267333984375,1.0,192.0,181.0,1468713600000.0
1468790638299,2016-07-17 21:23:58.299,0.9490050077438354,0.8489050269126892,0.7882400155067444,0.5399975180625916,0.6165403529345992,1468713600000.0,706.0267333984375,1.0,192.0,181.0,1468713600000.0
1468879610408,2016-07-18 22:06:50.408,0.8495374917984009,0.7645900249481201,0.6952074766159058,0.4478175044059753,0.5593424414455892,1468886400000.0,706.3321533203125,7.0,355.0,182.0,1468886400000.0
1468950950491,2016-07-19 17:55:50.491,0.7876350283622742,0.6950975060462952,0.577507495880127,0.2971175014972687,0.5345165021508933,1468886400000.0,706.3321533203125,7.0,355.0,182.0,1468886400000.0
1468950974370,2016-07-19 17:56:14.370,0.8415899872779846,0.743910014629364,0.6614099740982056,0.3820925056934356,0.5385690152138471,1468886400000.0,706.3321533203125,7.0,355.0,182.0,1468886400000.0
1469123033255,2016-07-21 17:43:53.255,0.9299749732017516,0.8215699791908264,0.7413524985313416,0.4381099939346313,0.572938318437338,1469059200000.0,706.484130859375,8.0,169.0,176.0,1469059200000.0
1469140641437,2016-07-21 22:37:21.437,0.8600975275039673,0.7882400155067444,0.7174825072288513,0.4464150071144104,0.5442910109341147,1469059200000.0,706.484130859375,8.0,169.0,176.0,1469059200000.0
1469312700280,2016-07-23 22:25:00.280,0.8477500081062317,0.7557075023651123,0.6918799877166748,0.4493300020694732,0.5582948720425367,1469232000000.0,705.2669677734375,3.0,220.0,187.0,1469232000000.0
1469384064191,2016-07-24 18:14:24.191,0.868815004825592,0.7419024705886841,0.6439474821090698,0.3624024987220764,0.5717321018338205,1469232000000.0,705.2669677734375,3.0,220.0,187.0,1469232000000.0
1469728205540,2016-07-28 17:50:05.540,0.9271699786186218,0.8188199996948242,0.7196274995803833,0.4408600032329559,0.6110171282202006,1469750400000.0,703.8599243164062,2.0,322.0,185.0,1469750400000.0
1469745813688,2016-07-28 22:43:33.688,0.8793200254440308,0.786424994468689,0.7419300079345703,0.5090875029563904,0.5698306387484073,1469750400000.0,703.8599243164062,2.0,322.0,185.0,1469750400000.0
1469817153695,2016-07-29 18:32:33.695,0.9056649804115297,0.8159325122833252,0.7642599940299988,0.5415650010108948,0.6024046484351162,1469836800000.0,697.8619995117188,5.0,177.0,180.0,1469836800000.0
1469817177564,2016-07-29 18:32:57.564,0.8848475217819214,0.8060874938964844,0.7621974945068359,0.5440675020217896,0.5846869375705721,1469836800000.0,697.8619995117188,5.0,177.0,180.0,1469836800000.0
1469828900418,2016-07-29 21:48:20.418,0.9716100096702576,0.8842149972915649,0.8346874713897705,0.5840250253677368,0.6172085334360597,1469836800000.0,697.8619995117188,5.0,177.0,180.0,1469836800000.0
1469917872387,2016-07-30 22:31:12.387,0.7954174876213074,0.7491899728775024,0.707830011844635,0.5407400131225586,0.5675079996287824,1469836800000.0,697.8619995117188,5.0,177.0,180.0,1469836800000.0
1469989236247,2016-07-31 18:20:36.247,0.8763225078582764,0.803309977054596,0.7687425017356873,0.556689977645874,0.5754728020310405,1469836800000.0,697.8619995117188,5.0,177.0,180.0,1469836800000.0
1470000959109,2016-07-31 21:35:59.109,0.8023200035095215,0.725677490234375,0.6782125234603882,0.4993525147438049,0.5703119938910011,1469836800000.0,697.8619995117188,5.0,177.0,180.0,1469836800000.0
1470000982979,2016-07-31 21:36:22.979,0.9029424786567688,0.8156574964523315,0.7865625023841858,0.5803400278091431,0.5945883706986907,1469836800000.0,697.8619995117188,5.0,177.0,180.0,1469836800000.0
1471383386651,2016-08-16 21:36:26.651,0.7853249907493591,0.6359724998474121,0.5849050283432007,0.4538399875164032,0.6146565963417293,1471305600000.0,707.0928344726562,5.0,173.0,178.0,1471305600000.0
1314107184981,2011-08-23 13:46:24.981,0.974192440509796,0.9321653842926024,0.886811375617981,0.7533205151557922,0.7170021741747858,1314144000000.0,2191.6435546875,21.0,311.0,230.0,1314144000000.0
1371479720101,2013-06-17 14:35:20.101,0.8447344303131104,0.8186489343643188,0.7486559152603149,0.5237895250320435,0.5706829329133035,1371600000000.0,1376.6148681640625,6.0,328.0,190.0,1371600000000.0
1371651777735,2013-06-19 14:22:57.735,0.97979736328125,0.9348483085632324,0.8826389908790588,0.7106286883354187,0.6920607022464278,1371600000000.0,1368.125,9.0,91.0,152.0,1371772800000.0
1372084863980,2013-06-24 14:41:03.980,0.8285560011863708,0.8018062710762024,0.7411864995956421,0.560092568397522,0.591678454345465,1372118400000.0,1369.705810546875,2.0,111.0,175.0,1372118400000.0
1372084887849,2013-06-24 14:41:27.849,0.8193457722663879,0.7938768267631531,0.7347674369812012,0.5359349250793457,0.5679626594483853,1372118400000.0,1369.705810546875,2.0,111.0,175.0,1372118400000.0
1372256944993,2013-06-26 14:29:04.993,0.9426535367965698,0.8952010273933411,0.8175148367881775,0.5675461888313293,0.6205613714992999,1372118400000.0,1369.705810546875,2.0,111.0,175.0,1372118400000.0
1343054635019,2012-07-23 14:43:55.019,0.5731241106987,0.5462451577186584,0.5176868438720703,0.38466677069664,0.4409496362835169,1343174400000.0,1049.04296875,3.0,189.0,182.0,1343174400000.0
1405176905379,2014-07-12 14:55:05.379,0.4693500101566314,0.4544450044631958,0.4388250112533569,0.3085024952888489,0.3630273825973273,1405296000000.0,1043.9381103515625,3.0,294.0,188.0,1405036800000.0
1405348964070,2014-07-14 14:42:44.070,0.566617488861084,0.5163475275039673,0.5024325251579285,0.364300012588501,0.4212201033115387,1405382400000.0,1050.8115234375,2.0,23.0,178.0,1405382400000.0
1436972086549,2015-07-15 14:54:46.549,0.688414990901947,0.6224150061607361,0.6014325022697449,0.4153124988079071,0.4643842545539141,1436832000000.0,1049.703369140625,3.0,229.0,188.0,1436832000000.0
1376143140302,2013-08-10 13:59:00.302,0.851460337638855,0.8643476366996765,0.8632651567459106,0.7781103849411011,0.6347387198567394,1376006400000.0,1938.010986328125,6.0,45.0,167.0,1376006400000.0
