time,datetime,Blue,Green,Red,NIR,visnirAlbedo
1250433553004,2009-08-16 14:39:13.004,0.40315932035446167,0.32469722628593445,0.2740839123725891,0.10638795047998428,0.3256179025329649
1251038724015,2009-08-23 14:45:24.015,0.6615300178527832,0.6552901268005371,0.6364392638206482,0.4616318643093109,0.44856483987271806
1251210782365,2009-08-25 14:33:02.365,0.5508862733840942,0.5256166458129883,0.4944615662097931,0.3415091037750244,0.41056037870645523
1269010043131,2010-03-19 14:47:23.131,0.9929461479187012,0.9747937321662903,0.9710760116577148,0.9218916296958923,0.7650642911493779
1270392446260,2010-04-04 14:47:26.260,0.9507125020027161,0.9265015125274658,0.9048722982406616,0.7623047232627869,0.6695909155845643
1275922041859,2010-06-07 14:47:21.859,0.654198169708252,0.628669798374176,0.5916810035705566,0.4168437123298645,0.46274213771224026
1276094100253,2010-06-09 14:35:00.253,0.6096316576004028,0.5815103650093079,0.5621825456619263,0.3923532962799072,0.4225072044372559
1276699271286,2010-06-16 14:41:11.286,0.5804861783981323,0.5679468512535095,0.5608112215995789,0.42329904437065125,0.4201890166014434
1279464076264,2010-07-18 14:41:16.264,0.5384039878845215,0.5287168622016907,0.5193791389465332,0.3635038733482361,0.37790136075615893
1281451645673,2010-08-10 14:47:25.673,0.5859093070030212,0.5597192645072937,0.5285700559616089,0.3374495506286621,0.39839419217705735
1281623704545,2010-08-12 14:35:04.545,0.5830311179161072,0.5589144229888916,0.5260899662971497,0.33119386434555054,0.3943908002495767
1282228877084,2010-08-19 14:41:17.084,0.5180143117904663,0.510532796382904,0.4914562702178955,0.31785058975219727,0.3572452385663988
1300805326924,2011-03-22 14:48:46.924,0.9859778881072998,0.965969979763031,0.9749857783317566,0.9596254825592041,0.7799495350718499
1301582559465,2011-03-31 14:42:39.465,0.9560447335243225,0.9243552088737488,0.9007874131202698,0.8138477206230164,0.726552173984051
1302187731249,2011-04-07 14:48:51.249,0.972223162651062,0.9527342915534973,0.9646861553192139,0.9338040947914124,0.7540943227350714
1310482125132,2011-07-12 14:48:45.132,0.7720222473144531,0.7339885234832764,0.6355639696121216,0.3393462300300598,0.48603941138386747
1311259353216,2011-07-21 14:42:33.216,0.8637608289718628,0.8202884793281555,0.7342422604560852,0.4877527356147766,0.5800097891151907
1314024146357,2011-08-22 14:42:26.357,0.8175885677337646,0.7978713512420654,0.7486267685890198,0.5721713900566101,0.5775282151639463
1315406541992,2011-09-07 14:42:21.992,0.7022488117218018,0.6598808765411377,0.6215879321098328,0.48668792843818665,0.5334499769479035
1316011709907,2011-09-14 14:48:29.907,0.7622666954994202,0.7386388778686523,0.6909720301628113,0.4897492229938507,0.5181081359237433
1317394108852,2011-09-30 14:48:28.852,0.9200824499130249,0.901461124420166,0.8543368577957153,0.7099964618682861,0.6710671073079111
1334155014288,2012-04-11 14:36:54.288,0.9920372366905212,0.9820375442504883,0.9986487627029419,0.975896954536438,0.7689534903824331
1339512577293,2012-06-12 14:49:37.293,0.7680230736732483,0.7402486205101013,0.6908261179924011,0.48459160327911377,0.5193396282970908
1343054635019,2012-07-23 14:43:55.019,0.780505359172821,0.7523514628410339,0.6913221478462219,0.4568735361099243,0.5123639289796355
1344264986149,2012-08-06 14:56:26.149,0.8526418805122375,0.8121503591537476,0.6973910927772522,0.40107133984565735,0.5534176588863136
1345042221929,2012-08-15 14:50:21.929,0.8238599896430969,0.7881532907485962,0.6862452626228333,0.3624390661716461,0.49726776575744147
1346424631337,2012-08-31 14:50:31.337,0.8735163807868958,0.8393967151641846,0.7642658948898315,0.49766868352890015,0.5567841527938842
1346596691423,2012-09-02 14:38:11.423,0.9858869910240173,0.934967577457428,0.8469549417495728,0.5615233778953552,0.6260045549631121
1347201866628,2012-09-09 14:44:26.628,0.9568324089050293,0.9599483013153076,0.957099974155426,0.9100124835968018,0.7404087264776229
1348412216016,2012-09-23 14:56:56.016,0.9250814318656921,0.9148159623146057,0.9173893928527832,0.8897479772567749,0.7341903193414214
1349189450627,2012-10-02 14:50:50.627,0.8766369223594666,0.8607704639434814,0.8648990988731384,0.8395692706108093,0.7041931986689569
1349966683314,2012-10-11 14:44:43.314,0.9463800191879272,0.9222685098648071,0.9063019752502441,0.8301524519920349,0.7222911366999152
1362408311588,2013-03-04 14:45:11.588,0.8703048825263977,0.8279496431350708,0.7763745784759521,0.6116688251495361,0.6270833396494389
1363790708319,2013-03-20 14:45:08.319,0.8506726026535034,0.8117926120758057,0.736401379108429,0.49949881434440613,0.5699572289556265
1365778274430,2013-04-12 14:51:14.430,0.9145381450653076,0.8628571629524231,0.7898253798484802,0.5916372537612915,0.6459268547058108
1369406694669,2013-05-24 14:44:54.669,0.9085249900817871,0.7957199811935425,0.7236974835395813,0.5136799812316895,0.6372645668268204
1370011866005,2013-05-31 14:51:06.005,0.9959750175476074,0.8889175057411194,0.8236600160598755,0.618399977684021,0.6912423970699311
1374072635795,2013-07-17 14:50:35.795,0.6304152607917786,0.588992714881897,0.5281907320022583,0.35412031412124634,0.4718656503081322
1375455028758,2013-08-02 14:50:28.758,0.8118624687194824,0.7694326043128967,0.6693515181541443,0.37797850370407104,0.5182533762276171
1376060196091,2013-08-09 14:56:36.091,0.7915939688682556,0.7738742828369141,0.7176110744476318,0.4864882826805115,0.5169829322457313
1379602254946,2013-09-19 14:50:54.946,0.7828381657600403,0.7645437717437744,0.7476639151573181,0.6178246736526489,0.5676577899634838
1381156726798,2013-10-07 14:38:46.798,0.9825543761253357,0.9742571115493774,0.9908583760261536,0.9403592944145203,0.7372638292431832
