time,datetime,elevation,slope,aspect,hillshade,time_end
1340755200000,2012-06-27,573.8213500976562,1.0,78.0,177.0,1340755200000
1364860800000,2013-04-02,574.945068359375,1.0,65.0,176.0,1364860800000
1368316800000,2013-05-12,575.9193725585938,1.0,63.0,176.0,1368316800000
1371600000000,2013-06-19,579.1956176757812,1.0,63.0,177.0,1371600000000
1395273600000,2014-03-20,578.6823120117188,2.0,68.0,176.0,1395273600000
1429401600000,2015-04-19,575.9320068359375,1.0,70.0,176.0,1429401600000
1430006400000,2015-04-26,590.6260375976562,1.0,58.0,176.0,1430697600000
1431302400000,2015-05-11,569.900146484375,1.0,69.0,176.0,1431820800000
1458950400000,2016-03-26,576.7483520507812,2.0,76.0,175.0,1458950400000
1491177600000,2017-04-03,571.300537109375,2.0,63.0,175.0,1491177600000
