time,datetime,elevation,slope,aspect,hillshade,time_end
1336521600000,2012-05-09,1104.1629638671875,19.0,299.0,231.0,1336521600000
1372982400000,2013-07-05,1105.98779296875,21.0,308.0,230.0,1372982400000
1400112000000,2014-05-15,821.3839111328125,38.0,145.0,117.0,1400630400000
1400112000000,2014-05-15,1096.64794921875,22.0,312.0,231.0,1400112000000
1432771200000,2015-05-28,1106.839111328125,20.0,312.0,226.0,1432771200000
1432857600000,2015-05-29,1102.069091796875,21.0,312.0,227.0,1432857600000
1432944000000,2015-05-30,89.11127471923828,14.0,332.0,201.0,1432944000000
1432944000000,2015-05-30,1103.7625732421875,46.0,284.0,255.0,1432944000000
1433030400000,2015-05-31,1103.15380859375,20.0,313.0,224.0,1433030400000
1433116800000,2015-06-01,1099.0220947265625,22.0,315.0,229.0,1433116800000
1433116800000,2015-06-01,1107.0037841796875,21.0,308.0,231.0,1433116800000
1461888000000,2016-04-29,1093.2843017578125,23.0,314.0,231.0,1461888000000
1461888000000,2016-04-29,1091.544921875,22.0,308.0,234.0,1461888000000
1462147200000,2016-05-02,1110.9990234375,21.0,312.0,228.0,1462147200000
1492041600000,2017-04-13,1101.6051025390625,23.0,313.0,231.0,1492041600000
1492387200000,2017-04-17,1098.52099609375,22.0,313.0,230.0,1492387200000
