time,datetime,elevation,slope,aspect,hillshade,time_end
1359763200000,2013-02-02,1181.157958984375,5.0,277.0,195.0,1359763200000
1394323200000,2014-03-09,1180.265869140625,5.0,276.0,195.0,1394323200000
1404432000000,2014-07-04,1179.078857421875,5.0,273.0,196.0,1404432000000
1407196800000,2014-08-05,1177.6060791015625,5.0,275.0,196.0,1407196800000
1411776000000,2014-09-27,1182.7177734375,5.0,274.0,196.0,1411776000000
1412380800000,2014-10-04,1173.957275390625,5.0,276.0,196.0,1412380800000
1414454400000,2014-10-28,1178.183349609375,5.0,276.0,196.0,1414454400000
1436745600000,2015-07-13,1174.98974609375,5.0,273.0,196.0,1436745600000
1461715200000,2016-04-27,1181.7672119140625,5.0,273.0,195.0,1461715200000
1502668800000,2017-08-14,1179.6602783203125,5.0,273.0,196.0,1502668800000
1502668800000,2017-08-14,1173.8704833984375,5.0,275.0,196.0,1502668800000
