time,datetime,elevation,slope,aspect,hillshade,time_end
1278115200000,2010-07-03,1372.4603271484375,0.0,314.0,181.0,1278115200000
1335916800000,2012-05-02,1373.9432373046875,0.0,307.0,181.0,1335916800000
1364169600000,2013-03-25,1381.855224609375,0.0,314.0,181.0,1364601600000
1364601600000,2013-03-30,1379.7611083984375,0.0,331.0,181.0,1364601600000
1364601600000,2013-03-30,1376.6195068359375,0.0,315.0,181.0,1364601600000
1378425600000,2013-09-06,1376.52880859375,0.0,313.0,181.0,1378425600000
1398556800000,2014-04-27,1377.494384765625,0.0,310.0,181.0,1398556800000
1427500800000,2015-03-28,1368.9013671875,0.0,323.0,181.0,1427500800000
1428710400000,2015-04-11,1370.904052734375,0.0,312.0,181.0,1428710400000
1458864000000,2016-03-25,1369.6005859375,0.0,323.0,181.0,1459382400000
1458864000000,2016-03-25,1376.5101318359375,0.0,323.0,181.0,1459382400000
1458864000000,2016-03-25,1376.423095703125,0.0,304.0,181.0,1458864000000
1459382400000,2016-03-31,1374.6064453125,0.0,307.0,181.0,1459382400000
1463961600000,2016-05-23,1370.854248046875,0.0,324.0,181.0,1463961600000
1463961600000,2016-05-23,1367.7762451171875,0.0,313.0,181.0,1463961600000
1464134400000,2016-05-25,1369.3558349609375,0.0,306.0,181.0,1464134400000
1464480000000,2016-05-29,1369.491455078125,0.0,309.0,181.0,1464480000000
1464825600000,2016-06-02,1373.1478271484375,0.0,302.0,181.0,1464825600000
1465603200000,2016-06-11,1373.47119140625,0.0,318.0,181.0,1465603200000
1466899200000,2016-06-26,1370.17822265625,0.0,319.0,181.0,1466899200000
1468195200000,2016-07-11,1373.57373046875,0.0,311.0,181.0,1468195200000
1468368000000,2016-07-13,1360.8253173828125,0.0,319.0,181.0,1468540800000
1468368000000,2016-07-13,1368.4110107421875,0.0,310.0,181.0,1468540800000
1468368000000,2016-07-13,1369.895263671875,0.0,316.0,181.0,1468368000000
1468454400000,2016-07-14,1374.090087890625,0.0,312.0,181.0,1468454400000
1468540800000,2016-07-15,1368.2987060546875,0.0,323.0,181.0,1468540800000
1471305600000,2016-08-16,1371.9117431640625,0.0,322.0,181.0,1471305600000
1471910400000,2016-08-23,1371.078857421875,0.0,311.0,181.0,1471910400000
1472860800000,2016-09-03,1371.840087890625,0.0,330.0,181.0,1472860800000
1473292800000,2016-09-08,1374.1337890625,0.0,309.0,181.0,1473292800000
1473552000000,2016-09-11,1374.163330078125,0.0,315.0,181.0,1473552000000
1473552000000,2016-09-11,1375.97216796875,0.0,310.0,181.0,1473552000000
1473724800000,2016-09-13,1375.2452392578125,0.0,313.0,181.0,1473724800000
1474588800000,2016-09-23,1372.07763671875,0.0,315.0,181.0,1474588800000
1474761600000,2016-09-25,1373.671875,0.0,322.0,181.0,1474761600000
1475020800000,2016-09-28,1372.7264404296875,0.0,320.0,181.0,1475020800000
1489795200000,2017-03-18,1368.8857421875,0.0,319.0,181.0,1489795200000
1492300800000,2017-04-16,1365.8336181640625,0.0,313.0,181.0,1492300800000
1493424000000,2017-04-29,1372.1727294921875,0.0,314.0,181.0,1493424000000
1493683200000,2017-05-02,1370.4951171875,0.0,322.0,181.0,1493683200000
1494720000000,2017-05-14,1374.4766845703125,0.0,325.0,181.0,1494720000000
1496016000000,2017-05-29,1370.5264892578125,0.0,321.0,181.0,1496016000000
1497225600000,2017-06-12,1370.0517578125,0.0,311.0,181.0,1497225600000
1497744000000,2017-06-18,1370.13232421875,0.0,313.0,181.0,1497744000000
1498694400000,2017-06-29,1371.530029296875,0.0,315.0,181.0,1498694400000
1498953600000,2017-07-02,1371.4979248046875,0.0,314.0,181.0,1498953600000
1499558400000,2017-07-09,1364.299560546875,0.0,312.0,181.0,1499558400000
1500422400000,2017-07-19,1366.54345703125,0.0,315.0,181.0,1500422400000
1503014400000,2017-08-18,1372.473876953125,0.0,316.0,181.0,1503014400000
