time,datetime,elevation,slope,aspect,hillshade,time_end
1346198400000,2012-08-29,2471.59814453125,0.0,271.0,181.0,1346198400000
1349136000000,2012-10-02,2471.830810546875,0.0,279.0,181.0,1349136000000
1401321600000,2014-05-29,2470.870361328125,0.0,289.0,181.0,1401321600000
1404000000000,2014-06-29,2472.943359375,0.0,288.0,181.0,1404000000000
1404086400000,2014-06-30,2477.54931640625,0.0,269.0,181.0,1404086400000
1430524800000,2015-05-02,2467.774169921875,0.0,285.0,181.0,1430524800000
1431907200000,2015-05-18,2469.328857421875,0.0,288.0,181.0,1431907200000
1463270400000,2016-05-15,2468.931396484375,0.0,279.0,181.0,1463270400000
1493596800000,2017-05-01,2471.366455078125,0.0,286.0,181.0,1493596800000
1495324800000,2017-05-21,2472.92529296875,0.0,283.0,181.0,1495324800000
