time,datetime,elevation,slope,aspect,hillshade,time_end
1401408000000,2014-05-30,1471.167236328125,0.0,215.0,181.0,1401580800000
1401408000000,2014-05-30,1460.0345458984375,0.0,193.0,181.0,1401580800000
1401408000000,2014-05-30,1455.7418212890625,0.0,187.0,180.0,1401408000000
1401580800000,2014-06-01,1452.63330078125,0.0,199.0,181.0,1401580800000
1427587200000,2015-03-29,1454.8345947265625,0.0,211.0,181.0,1427587200000
1432771200000,2015-05-28,1461.4283447265625,0.0,199.0,181.0,1433462400000
1432771200000,2015-05-28,1446.62451171875,0.0,173.0,180.0,1432080000000
1459555200000,2016-04-02,1457.456787109375,0.0,194.0,181.0,1459555200000
1460851200000,2016-04-17,1458.636474609375,0.0,177.0,180.0,1460851200000
1490140800000,2017-03-22,1457.8963623046875,0.0,187.0,180.0,1490140800000
