time,datetime,elevation,slope,aspect,hillshade,time_end
1366588800000,2013-04-22,1204.3692626953125,9.0,308.0,202.0,1366588800000
1366588800000,2013-04-22,1203.126220703125,7.0,314.0,197.0,1366588800000
1367366400000,2013-05-01,1199.147705078125,9.0,307.0,203.0,1367366400000
1367366400000,2013-05-01,1197.521728515625,9.0,308.0,203.0,1367366400000
1378252800000,2013-09-04,1202.141845703125,9.0,307.0,203.0,1378252800000
1396310400000,2014-04-01,1201.95654296875,9.0,308.0,202.0,1396310400000
1432598400000,2015-05-26,1202.257080078125,8.0,307.0,201.0,1432684800000
1432771200000,2015-05-28,1203.10400390625,9.0,307.0,202.0,1432771200000
1432944000000,2015-05-30,1199.6376953125,9.0,308.0,202.0,1432944000000
1432944000000,2015-05-30,659.503173828125,6.0,278.0,199.0,1432944000000
1433116800000,2015-06-01,1199.291259765625,9.0,307.0,202.0,1433116800000
1462147200000,2016-05-02,1195.9853515625,9.0,307.0,203.0,1462147200000
1462320000000,2016-05-04,1206.86767578125,8.0,306.0,201.0,1462320000000
1462752000000,2016-05-09,1199.1680908203125,9.0,308.0,202.0,1462752000000
1492387200000,2017-04-17,1202.740966796875,9.0,308.0,202.0,1492387200000
1492473600000,2017-04-18,1207.9072265625,8.0,306.0,201.0,1492473600000
