time,datetime,elevation,slope,aspect,hillshade,time_end
1367193600000,2013-04-29,1570.164306640625,0.0,1.0,180.0,1367280000000
1370822400000,2013-06-10,1563.141845703125,0.0,13.0,180.0,1370995200000
1372982400000,2013-07-05,1560.64599609375,0.0,8.0,180.0,1372982400000
1373068800000,2013-07-06,1560.34814453125,0.0,20.0,180.0,1373068800000
1374019200000,2013-07-17,1561.09375,0.0,7.0,180.0,1374019200000
1375142400000,2013-07-30,1562.62158203125,1.0,186.0,181.0,1375660800000
1396224000000,2014-03-31,1509.666015625,14.0,26.0,161.0,1396224000000
1396224000000,2014-03-31,1558.87939453125,3.0,5.0,179.0,1396224000000
1397865600000,2014-04-19,1541.5341796875,47.0,279.0,255.0,1397865600000
1399420800000,2014-05-07,1563.5552978515625,0.0,358.0,180.0,1399075200000
1402790400000,2014-06-15,1562.347412109375,0.0,30.0,180.0,1402617600000
1404950400000,2014-07-10,1562.758056640625,0.0,65.0,180.0,1404950400000
1406678400000,2014-07-30,1565.1236572265625,0.0,25.0,180.0,1406678400000
1409702400000,2014-09-03,1562.78857421875,0.0,27.0,180.0,1409702400000
1414540800000,2014-10-29,1563.77490234375,0.0,250.0,181.0,1414540800000
1435017600000,2015-06-23,1557.445068359375,0.0,128.0,180.0,1435017600000
1435190400000,2015-06-25,1562.212646484375,0.0,55.0,180.0,1435190400000
1438560000000,2015-08-03,1568.5130615234375,0.0,42.0,180.0,1438560000000
1446163200000,2015-10-30,1560.8128662109375,0.0,116.0,180.0,1446163200000
1465430400000,2016-06-09,1560.5225830078125,1.0,69.0,179.0,1465430400000
1471564800000,2016-08-19,1564.9337158203125,0.0,71.0,179.0,1471564800000
1474848000000,2016-09-26,1567.6463623046875,0.0,84.0,179.0,1474848000000
1503705600000,2017-08-26,1562.745849609375,0.0,74.0,179.0,1503705600000
1503878400000,2017-08-28,1561.199462890625,1.0,87.0,178.0,1503878400000
