time,datetime,elevation,slope,aspect,hillshade,time_end
1364947200000,2013-04-03,2072.498046875,1.0,103.0,178.0,1365638400000
1365206400000,2013-04-06,2073.8583984375,0.0,109.0,179.0,1365206400000
1372291200000,2013-06-27,2074.226318359375,1.0,109.0,179.0,1372291200000
1372291200000,2013-06-27,2073.434814453125,1.0,112.0,179.0,1372291200000
1431561600000,2015-05-14,2074.521484375,1.0,111.0,179.0,1431561600000
1431734400000,2015-05-16,2076.326904296875,1.0,90.0,178.0,1431388800000
1431734400000,2015-05-16,2072.904541015625,1.0,103.0,179.0,1431734400000
1460073600000,2016-04-08,2072.32666015625,1.0,103.0,179.0,1460073600000
1492732800000,2017-04-21,2074.689697265625,1.0,106.0,179.0,1492732800000
1492819200000,2017-04-22,2070.68994140625,1.0,106.0,178.0,1492819200000
