time,datetime,elevation,slope,aspect,hillshade,time_end
1365120000000,2013-04-05,2011.5384521484375,0.0,141.0,180.0,1365120000000
1365206400000,2013-04-06,2010.4796142578125,0.0,72.0,180.0,1365120000000
1365206400000,2013-04-06,2004.78662109375,1.0,293.0,183.0,1365206400000
1375056000000,2013-07-29,2012.115234375,0.0,60.0,180.0,1375228800000
1375056000000,2013-07-29,2005.917236328125,0.0,61.0,180.0,1375056000000
1375228800000,2013-07-31,2008.9134521484375,0.0,49.0,180.0,1375228800000
1400976000000,2014-05-25,1990.400390625,0.0,62.0,179.0,1401408000000
1401408000000,2014-05-30,2007.1466064453125,0.0,52.0,180.0,1401408000000
1430438400000,2015-05-01,2009.000732421875,0.0,56.0,180.0,1430438400000
1462147200000,2016-05-02,2009.1083984375,0.0,69.0,180.0,1462147200000
1490227200000,2017-03-23,2009.3543701171875,0.0,64.0,180.0,1490227200000
