time,datetime,elevation,slope,aspect,hillshade,time_end
1366243200000,2013-04-18,1999.6019287109375,0.0,286.0,182.0,1366243200000
1373155200000,2013-07-07,1998.683837890625,0.0,291.0,181.0,1373155200000
1374192000000,2013-07-19,2001.3212890625,0.0,289.0,181.0,1374192000000
1374883200000,2013-07-27,2003.2391357421875,0.0,290.0,181.0,1374883200000
1375401600000,2013-08-02,2000.63671875,0.0,288.0,181.0,1375401600000
1376524800000,2013-08-15,2003.35205078125,0.0,282.0,181.0,1376870400000
1376524800000,2013-08-15,2002.889892578125,0.0,288.0,182.0,1376524800000
1376524800000,2013-08-15,2004.4642333984375,0.0,289.0,182.0,1376524800000
1376870400000,2013-08-19,2003.19970703125,0.0,284.0,182.0,1376870400000
1379462400000,2013-09-18,1999.5960693359375,0.0,283.0,182.0,1379462400000
1400976000000,2014-05-25,2002.0863037109375,0.0,284.0,182.0,1400976000000
1401840000000,2014-06-04,2001.5146484375,0.0,283.0,181.0,1401840000000
1401926400000,2014-06-05,2002.440185546875,0.0,282.0,182.0,1401926400000
1402099200000,2014-06-07,1989.705322265625,0.0,279.0,182.0,1402358400000
1402099200000,2014-06-07,2000.25537109375,0.0,277.0,182.0,1402099200000
1402444800000,2014-06-11,2005.611083984375,0.0,287.0,182.0,1402444800000
1403395200000,2014-06-22,2002.5255126953125,0.0,287.0,181.0,1403740800000
1403395200000,2014-06-22,2001.643798828125,0.0,294.0,181.0,1403395200000
1403740800000,2014-06-26,2002.938232421875,0.0,285.0,182.0,1403740800000
1407801600000,2014-08-12,2002.0859375,0.0,285.0,181.0,1407801600000
1407974400000,2014-08-14,1998.08203125,0.0,297.0,181.0,1408147200000
1407974400000,2014-08-14,2001.958740234375,0.0,286.0,182.0,1407974400000
1408147200000,2014-08-16,2003.24560546875,0.0,282.0,182.0,1408147200000
1410566400000,2014-09-13,2007.8682861328125,0.0,285.0,182.0,1410566400000
1410652800000,2014-09-14,2008.5953369140625,0.0,287.0,181.0,1410566400000
1410652800000,2014-09-14,1999.343017578125,0.0,280.0,182.0,1410652800000
1411776000000,2014-09-27,2005.13720703125,0.0,286.0,181.0,1411948800000
1411776000000,2014-09-27,2009.5921630859375,0.0,274.0,182.0,1411948800000
1411776000000,2014-09-27,2002.9185791015625,0.0,284.0,182.0,1411948800000
1411776000000,2014-09-27,2003.960693359375,0.0,286.0,181.0,1411776000000
1411948800000,2014-09-29,2004.731689453125,0.0,286.0,181.0,1411948800000
1430784000000,2015-05-05,1998.4085693359375,0.0,293.0,182.0,1430784000000
1432944000000,2015-05-30,1997.9583740234375,0.0,315.0,181.0,1433462400000
1462838400000,2016-05-10,2002.9482421875,0.0,289.0,182.0,1462838400000
1492905600000,2017-04-23,1999.4722900390625,0.0,282.0,181.0,1492905600000
