time,datetime,elevation,slope,aspect,hillshade,time_end
1338336000000,2012-05-30,2890.669921875,0.0,297.0,181.0,1338336000000
1411862400000,2014-09-28,2895.125732421875,0.0,253.0,181.0,1411862400000
1429488000000,2015-04-20,2885.19140625,0.0,256.0,181.0,1429488000000
1459555200000,2016-04-02,2898.010498046875,0.0,280.0,181.0,1459555200000
1465084800000,2016-06-05,2890.851318359375,0.0,283.0,181.0,1465084800000
1492905600000,2017-04-23,2893.95068359375,0.0,295.0,181.0,1492905600000
1494547200000,2017-05-12,2895.3359375,0.0,272.0,181.0,1494547200000
1494633600000,2017-05-13,2891.239990234375,0.0,271.0,181.0,1494633600000
1496707200000,2017-06-06,2890.466552734375,0.0,273.0,181.0,1496707200000
1496880000000,2017-06-08,2888.78857421875,0.0,280.0,181.0,1496880000000
1497052800000,2017-06-10,2888.8662109375,0.0,268.0,181.0,1497052800000
1497139200000,2017-06-11,2894.518798828125,0.0,304.0,181.0,1497139200000
1497484800000,2017-06-15,2891.21923828125,0.0,273.0,181.0,1497484800000
1497830400000,2017-06-19,2891.22265625,0.0,276.0,181.0,1497830400000
1497830400000,2017-06-19,2893.628662109375,0.0,265.0,181.0,1497830400000
1498176000000,2017-06-23,2891.546630859375,0.0,277.0,181.0,1498176000000
1498780800000,2017-06-30,2891.93505859375,0.0,268.0,181.0,1498780800000
1498867200000,2017-07-01,2893.115966796875,0.0,259.0,181.0,1498867200000
1499299200000,2017-07-06,2893.41748046875,0.0,282.0,181.0,1499299200000
1499385600000,2017-07-07,2888.5439453125,0.0,268.0,181.0,1499385600000
1499644800000,2017-07-10,2893.46533203125,0.0,280.0,181.0,1499644800000
1500076800000,2017-07-15,2892.632080078125,0.0,282.0,181.0,1500076800000
1501286400000,2017-07-29,2895.9375,0.0,276.0,181.0,1501286400000
1501545600000,2017-08-01,2899.634521484375,0.0,274.0,181.0,1501545600000
1503100800000,2017-08-19,2893.37451171875,0.0,283.0,181.0,1503100800000
1503187200000,2017-08-20,2898.07666015625,0.0,259.0,181.0,1503187200000
1504310400000,2017-09-02,2890.703857421875,0.0,277.0,181.0,1504310400000
1504483200000,2017-09-04,2894.4375,0.0,269.0,181.0,1504483200000
1505865600000,2017-09-20,2895.754150390625,0.0,281.0,181.0,1505865600000
1506384000000,2017-09-26,2894.6630859375,0.0,272.0,181.0,1506384000000
1506729600000,2017-09-30,2894.520751953125,0.0,281.0,181.0,1506729600000
