time,datetime,elevation,slope,aspect,hillshade,time_end
1338163200000,2012-05-28,1894.994140625,1.0,50.0,179.0,1338163200000
1346976000000,2012-09-07,1898.07080078125,1.0,57.0,178.0,1346976000000
1366243200000,2013-04-18,1896.7088623046875,1.0,53.0,179.0,1366243200000
1366502400000,2013-04-21,1899.8516845703125,1.0,50.0,179.0,1366588800000
1400198400000,2014-05-16,1897.9422607421875,1.0,46.0,179.0,1400198400000
1431043200000,2015-05-08,1893.5111083984375,1.0,47.0,179.0,1431043200000
1431043200000,2015-05-08,1896.3662109375,1.0,33.0,179.0,1431043200000
1431648000000,2015-05-15,1893.48095703125,1.0,42.0,179.0,1431648000000
1460332800000,2016-04-11,1897.234375,1.0,39.0,179.0,1460332800000
1489881600000,2017-03-19,1899.082275390625,1.0,43.0,179.0,1489881600000
1489968000000,2017-03-20,1899.6842041015625,1.0,41.0,179.0,1489968000000
