time,datetime,elevation,slope,aspect,hillshade,time_end
1332115200000,2012-03-19,670.42138671875,2.0,30.0,178.0,1332115200000
1336953600000,2012-05-14,670.1751098632812,2.0,42.0,176.0,1336953600000
1344297600000,2012-08-07,668.333251953125,2.0,26.0,178.0,1344297600000
1344297600000,2012-08-07,669.1990966796875,2.0,29.0,177.0,1344297600000
1363996800000,2013-03-23,671.7427978515625,2.0,40.0,176.0,1363996800000
1363996800000,2013-03-23,666.675537109375,1.0,28.0,179.0,1363996800000
1372982400000,2013-07-05,666.9752197265625,2.0,35.0,176.0,1372982400000
1372982400000,2013-07-05,667.7369384765625,2.0,40.0,176.0,1372982400000
1372982400000,2013-07-05,665.8591918945312,2.0,40.0,177.0,1372982400000
1372982400000,2013-07-05,668.6483764648438,2.0,45.0,175.0,1372982400000
1396051200000,2014-03-29,676.6262817382812,2.0,33.0,176.0,1396051200000
1396915200000,2014-04-08,667.9832763671875,2.0,33.0,178.0,1396915200000
1397088000000,2014-04-10,669.2073974609375,2.0,35.0,177.0,1397088000000
1397260800000,2014-04-12,668.7637939453125,2.0,44.0,177.0,1397260800000
1398729600000,2014-04-29,662.9161987304688,1.0,301.0,182.0,1398729600000
1401408000000,2014-05-30,672.8102416992188,2.0,31.0,178.0,1401408000000
1404345600000,2014-07-03,670.9199829101562,2.0,39.0,176.0,1404345600000
1406937600000,2014-08-02,676.0443115234375,2.0,37.0,177.0,1406937600000
1409875200000,2014-09-05,665.737548828125,1.0,44.0,177.0,1409875200000
1426896000000,2015-03-21,671.5084228515625,1.0,46.0,177.0,1426896000000
1429574400000,2015-04-21,672.0947875976562,1.0,28.0,178.0,1429574400000
1429920000000,2015-04-25,663.6431884765625,1.0,44.0,178.0,1429920000000
1430006400000,2015-04-26,672.3368530273438,1.0,43.0,178.0,1430006400000
1430092800000,2015-04-27,670.1187744140625,1.0,53.0,177.0,1430092800000
1431648000000,2015-05-15,672.3234252929688,2.0,46.0,177.0,1431820800000
1432166400000,2015-05-21,671.0519409179688,1.0,7.0,180.0,1432166400000
1434499200000,2015-06-17,655.9909057617188,2.0,116.0,175.0,1433980800000
1434499200000,2015-06-17,658.4754028320312,6.0,104.0,161.0,1433980800000
1434758400000,2015-06-20,671.1087646484375,2.0,42.0,177.0,1434758400000
1437609600000,2015-07-23,667.5428466796875,1.0,32.0,178.0,1437609600000
1441238400000,2015-09-03,669.38232421875,1.0,34.0,179.0,1441238400000
1459296000000,2016-03-30,670.6387939453125,2.0,48.0,176.0,1459296000000
1460592000000,2016-04-14,678.0261840820312,2.0,225.0,184.0,1461283200000
1460592000000,2016-04-14,667.87939453125,2.0,44.0,177.0,1460592000000
1461283200000,2016-04-22,668.1978759765625,2.0,45.0,176.0,1461283200000
1461888000000,2016-04-29,667.8252563476562,2.0,40.0,177.0,1461888000000
1464739200000,2016-06-01,668.212158203125,2.0,50.0,176.0,1464739200000
1467331200000,2016-07-01,668.7514038085938,2.0,40.0,177.0,1467331200000
1470009600000,2016-08-01,667.86962890625,2.0,42.0,177.0,1470009600000
1470009600000,2016-08-01,670.3793334960938,2.0,37.0,177.0,1470009600000
1475539200000,2016-10-04,669.4984130859375,2.0,35.0,176.0,1475539200000
