time,datetime,elevation,slope,aspect,hillshade,time_end
1349913600000,2012-10-11,1822.8369140625,1.0,156.0,179.0,1349913600000
1349913600000,2012-10-11,1823.947265625,0.0,214.0,181.0,1349913600000
1349913600000,2012-10-11,1821.52587890625,1.0,221.0,182.0,1349913600000
1367020800000,2013-04-27,1822.1102294921875,0.0,120.0,180.0,1367020800000
1374969600000,2013-07-28,1820.604248046875,1.0,195.0,181.0,1374969600000
1400284800000,2014-05-17,1822.977294921875,0.0,239.0,182.0,1400284800000
1406160000000,2014-07-24,1819.11083984375,1.0,217.0,182.0,1406160000000
1407456000000,2014-08-08,1820.8603515625,0.0,36.0,180.0,1407456000000
1426550400000,2015-03-17,1823.3270263671875,1.0,186.0,181.0,1426550400000
1469750400000,2016-07-29,1820.059814453125,1.0,214.0,181.0,1469750400000
1489536000000,2017-03-15,1823.1510009765625,0.0,245.0,181.0,1489536000000
1493251200000,2017-04-27,1792.3292236328125,35.0,228.0,255.0,1493251200000
