time,datetime,elevation,slope,aspect,hillshade,time_end
1378857600000,2013-09-11,2682.48974609375,0.0,75.0,180.0,1378857600000
1378857600000,2013-09-11,3289.29541015625,20.0,265.0,242.0,1378857600000
1384646400000,2013-11-17,2683.400146484375,1.0,70.0,177.0,1384646400000
1384646400000,2013-11-17,2680.56396484375,1.0,49.0,179.0,1384646400000
1384646400000,2013-11-17,2682.12744140625,1.0,68.0,178.0,1384646400000
1397520000000,2014-04-15,2684.55859375,0.0,91.0,180.0,1397520000000
1398988800000,2014-05-02,2689.794677734375,3.0,337.0,184.0,1399680000000
1403308800000,2014-06-21,2685.75537109375,0.0,57.0,179.0,1403308800000
1431820800000,2015-05-17,2682.4990234375,1.0,304.0,182.0,1431820800000
1463788800000,2016-05-21,2680.263916015625,1.0,100.0,178.0,1463788800000
1469404800000,2016-07-25,2685.418701171875,0.0,351.0,180.0,1469404800000
1489968000000,2017-03-20,2678.98828125,0.0,111.0,179.0,1489968000000
