time,datetime,elevation,slope,aspect,hillshade,time_end
1367107200000,2013-04-28,2165.2724609375,3.0,57.0,173.0,1366761600000
1367625600000,2013-05-04,2183.035400390625,0.0,316.0,181.0,1367625600000
1381363200000,2013-10-10,2191.037841796875,0.0,344.0,181.0,1381536000000
1381536000000,2013-10-12,2190.316650390625,0.0,325.0,181.0,1381536000000
1409443200000,2014-08-31,2191.22900390625,0.0,59.0,180.0,1409443200000
1409529600000,2014-09-01,2185.86083984375,0.0,88.0,179.0,1409443200000
1409529600000,2014-09-01,2188.23681640625,0.0,104.0,179.0,1409529600000
1409702400000,2014-09-03,2188.755615234375,0.0,60.0,180.0,1409702400000
1410998400000,2014-09-18,2190.863037109375,0.0,206.0,181.0,1410998400000
1426118400000,2015-03-12,2191.38037109375,0.0,181.0,180.0,1426118400000
1461888000000,2016-04-29,2185.48583984375,0.0,99.0,179.0,1461888000000
1490054400000,2017-03-21,2190.62060546875,0.0,46.0,180.0,1490054400000
1492992000000,2017-04-24,2186.142578125,0.0,3.0,180.0,1492992000000
