time,datetime,elevation,slope,aspect,hillshade,time_end
1336780800000,2012-05-12,2316.025634765625,0.0,91.0,180.0,1336780800000
1345680000000,2012-08-23,2314.80029296875,0.0,228.0,181.0,1345680000000
1345852800000,2012-08-25,2319.0703125,0.0,249.0,182.0,1345852800000
1407110400000,2014-08-04,2312.89013671875,0.0,91.0,179.0,1407110400000
1407196800000,2014-08-05,2318.418212890625,0.0,146.0,180.0,1407196800000
1410912000000,2014-09-17,2314.2744140625,3.0,272.0,188.0,1410220800000
1410912000000,2014-09-17,2313.12060546875,4.0,167.0,178.0,1410220800000
1410912000000,2014-09-17,2316.55078125,0.0,211.0,181.0,1410912000000
1412035200000,2014-09-30,1905.9288330078125,19.0,195.0,195.0,1412035200000
1412035200000,2014-09-30,1546.1177978515625,7.0,20.0,173.0,1412035200000
1412035200000,2014-09-30,1604.2265625,11.0,114.0,149.0,1412035200000
1429747200000,2015-04-23,2313.707275390625,1.0,224.0,182.0,1429747200000
1430352000000,2015-04-30,2335.31494140625,2.0,202.0,183.0,1430438400000
1430352000000,2015-04-30,2303.810302734375,1.0,193.0,181.0,1430352000000
1463270400000,2016-05-15,2309.7822265625,0.0,275.0,182.0,1463270400000
1490313600000,2017-03-24,2317.85986328125,0.0,231.0,181.0,1490313600000
1492300800000,2017-04-16,2308.832763671875,0.0,135.0,179.0,1492300800000
