time,datetime,elevation,slope,aspect,hillshade,time_end
1307404800000,2011-06-07,495.191162109375,14.0,280.0,222.0,1307404800000
1334188800000,2012-04-12,498.7183837890625,11.0,48.0,155.0,1334188800000
1342656000000,2012-07-19,496.7071533203125,4.0,245.0,192.0,1342656000000
1364688000000,2013-03-31,500.24554443359375,3.0,126.0,172.0,1364688000000
1373500800000,2013-07-11,502.9341735839844,13.0,105.0,141.0,1373587200000
1373500800000,2013-07-11,498.875244140625,10.0,114.0,151.0,1373587200000
1373500800000,2013-07-11,498.3154296875,10.0,115.0,152.0,1373500800000
1373587200000,2013-07-12,494.6891784667969,16.0,113.0,135.0,1373587200000
1401753600000,2014-06-03,496.56707763671875,9.0,263.0,210.0,1401753600000
1425254400000,2015-03-02,500.13897705078125,9.0,295.0,205.0,1425254400000
1461715200000,2016-04-27,503.23809814453125,8.0,75.0,155.0,1461715200000
1494633600000,2017-05-13,493.320556640625,19.0,105.0,123.0,1494633600000
1495584000000,2017-05-24,498.2033996582031,11.0,119.0,149.0,1495584000000
