time,datetime,elevation,slope,aspect,hillshade,time_end
1277856000000,2010-06-30,1574.8934326171875,1.0,92.0,177.0,1277856000000
1365120000000,2013-04-05,1572.2506103515625,1.0,111.0,177.0,1365120000000
1365206400000,2013-04-06,1572.406982421875,1.0,114.0,177.0,1365206400000
1379376000000,2013-09-17,1575.032958984375,1.0,84.0,177.0,1379376000000
1400630400000,2014-05-21,1572.52099609375,0.0,110.0,179.0,1400630400000
1403481600000,2014-06-23,1575.949951171875,1.0,95.0,178.0,1403481600000
1430352000000,2015-04-30,1574.400390625,1.0,115.0,178.0,1430352000000
1459900800000,2016-04-06,1578.87548828125,1.0,106.0,178.0,1459900800000
1459900800000,2016-04-06,1574.4039306640625,1.0,97.0,178.0,1459900800000
1490140800000,2017-03-22,1576.4798583984375,2.0,87.0,176.0,1490140800000
1490400000000,2017-03-25,1573.6494140625,1.0,95.0,178.0,1490400000000
