time,datetime,elevation,slope,aspect,hillshade,time_end
1329955200000,2012-02-23,981.1006469726562,8.0,297.0,202.0,1329955200000
1344384000000,2012-08-08,979.0728759765625,8.0,302.0,201.0,1344384000000
1365552000000,2013-04-10,982.64697265625,9.0,298.0,205.0,1365552000000
1373414400000,2013-07-10,982.8568115234375,8.0,302.0,200.0,1373414400000
1403481600000,2014-06-23,985.9420776367188,7.0,303.0,199.0,1403481600000
1424736000000,2015-02-24,988.6913452148438,7.0,299.0,200.0,1424736000000
1434067200000,2015-06-12,923.6921997070312,40.0,200.0,220.0,1434067200000
1434585600000,2015-06-18,981.3270874023438,8.0,301.0,201.0,1434585600000
1462579200000,2016-05-07,988.528076171875,7.0,300.0,200.0,1462579200000
1490572800000,2017-03-27,988.7539672851562,8.0,298.0,202.0,1490572800000
1497916800000,2017-06-20,985.0780029296875,8.0,299.0,203.0,1497916800000
