time,datetime,elevation,slope,aspect,hillshade,time_end
1334448000000,2012-04-15,605.0881958007812,16.0,37.0,150.0,1334793600000
1334448000000,2012-04-15,369.26177978515625,7.0,49.0,163.0,1334448000000
1336003200000,2012-05-03,365.96026611328125,8.0,53.0,161.0,1336003200000
1336694400000,2012-05-11,366.92572021484375,7.0,45.0,165.0,1336694400000
1337817600000,2012-05-24,366.35791015625,8.0,45.0,163.0,1337817600000
1337904000000,2012-05-25,367.0770263671875,8.0,48.0,162.0,1337904000000
1344297600000,2012-08-07,358.96307373046875,8.0,48.0,163.0,1344297600000
1372204800000,2013-06-26,360.59783935546875,8.0,50.0,161.0,1372204800000
1398124800000,2014-04-22,361.0007019042969,8.0,47.0,162.0,1398124800000
1429228800000,2015-04-17,362.4049987792969,8.0,48.0,163.0,1429228800000
1429315200000,2015-04-18,363.72467041015625,7.0,47.0,164.0,1429315200000
1429315200000,2015-04-18,363.95806884765625,8.0,47.0,163.0,1429315200000
1461369600000,2016-04-23,358.8587341308594,8.0,49.0,162.0,1461369600000
