time,datetime,elevation,slope,aspect,hillshade,time_end
1364428800000,2013-03-28,1989.3997802734375,1.0,153.0,179.0,1365033600000
1364428800000,2013-03-28,1990.086669921875,2.0,70.0,174.0,1364428800000
1365033600000,2013-04-04,1987.49365234375,1.0,116.0,179.0,1365033600000
1371513600000,2013-06-18,1990.002197265625,0.0,58.0,179.0,1371600000000
1371513600000,2013-06-18,1992.184814453125,1.0,114.0,179.0,1371513600000
1371600000000,2013-06-19,1990.453125,1.0,99.0,178.0,1371600000000
1371600000000,2013-06-19,1990.3223876953125,1.0,121.0,179.0,1371600000000
1371600000000,2013-06-19,1986.8770751953125,0.0,117.0,179.0,1371600000000
1402704000000,2014-06-14,1988.47705078125,0.0,124.0,179.0,1402704000000
1403308800000,2014-06-21,2003.5328369140625,0.0,307.0,181.0,1403913600000
1403308800000,2014-06-21,1988.512451171875,0.0,140.0,179.0,1403308800000
1403568000000,2014-06-24,1990.346435546875,0.0,140.0,179.0,1403568000000
1429228800000,2015-04-17,1985.3140869140625,1.0,146.0,179.0,1429228800000
1461456000000,2016-04-24,1988.65966796875,1.0,135.0,179.0,1461456000000
1491782400000,2017-04-10,1988.87646484375,0.0,111.0,180.0,1491782400000
1491868800000,2017-04-11,1991.371826171875,0.0,189.0,180.0,1491868800000
