time,datetime,elevation,slope,aspect,hillshade,time_end
1366243200000,2013-04-18,2124.017578125,0.0,44.0,179.0,1366243200000
1373155200000,2013-07-07,2122.2060546875,1.0,35.0,179.0,1373155200000
1374192000000,2013-07-19,2125.606689453125,0.0,68.0,179.0,1374192000000
1375401600000,2013-08-02,2124.285888671875,0.0,353.0,180.0,1375401600000
1376524800000,2013-08-15,2127.542724609375,1.0,180.0,180.0,1376870400000
1376524800000,2013-08-15,2126.85205078125,0.0,37.0,180.0,1376524800000
1376524800000,2013-08-15,2128.302734375,0.0,73.0,179.0,1376524800000
1376870400000,2013-08-19,2127.43603515625,0.0,23.0,180.0,1376870400000
1379462400000,2013-09-18,2125.13037109375,0.0,45.0,179.0,1379462400000
1400976000000,2014-05-25,2126.50537109375,0.0,40.0,180.0,1400976000000
1411776000000,2014-09-27,2127.543701171875,0.0,16.0,180.0,1411948800000
1430784000000,2015-05-05,2123.44384765625,1.0,24.0,180.0,1430784000000
1432944000000,2015-05-30,2122.84326171875,0.0,102.0,180.0,1433462400000
1462838400000,2016-05-10,2126.97265625,0.0,34.0,180.0,1462838400000
1492905600000,2017-04-23,2123.288818359375,0.0,82.0,179.0,1492905600000
