time,datetime,elevation,slope,aspect,hillshade,time_end
1316822400000,2011-09-24,2041.674072265625,1.0,27.0,179.0,1316822400000
1335225600000,2012-04-24,2042.04345703125,0.0,1.0,180.0,1335225600000
1374969600000,2013-07-28,2042.7398681640625,1.0,43.0,179.0,1374969600000
1376870400000,2013-08-19,2039.78076171875,1.0,357.0,180.0,1376870400000
1402790400000,2014-06-15,2043.763427734375,0.0,10.0,180.0,1402790400000
1429056000000,2015-04-15,2042.2957763671875,1.0,19.0,179.0,1429056000000
1429142400000,2015-04-16,2042.365966796875,1.0,46.0,178.0,1429142400000
1431734400000,2015-05-16,2041.7314453125,1.0,27.0,179.0,1431734400000
1461024000000,2016-04-19,2041.113037109375,1.0,7.0,180.0,1461024000000
1461024000000,2016-04-19,2043.31005859375,1.0,9.0,180.0,1461024000000
1489968000000,2017-03-20,2045.22021484375,1.0,342.0,181.0,1489968000000
1490400000000,2017-03-25,2043.57373046875,1.0,24.0,179.0,1490400000000
