time,datetime,elevation,slope,aspect,hillshade,time_end
1337040000000,2012-05-15,1996.4576416015625,1.0,227.0,182.0,1337040000000
1366243200000,2013-04-18,1995.37060546875,1.0,246.0,183.0,1366243200000
1374796800000,2013-07-26,1999.29638671875,0.0,161.0,180.0,1374796800000
1398556800000,2014-04-27,1997.023193359375,1.0,236.0,182.0,1398556800000
1431734400000,2015-05-16,1996.1904296875,0.0,213.0,181.0,1431734400000
1460332800000,2016-04-11,1998.47705078125,1.0,254.0,183.0,1460332800000
1460851200000,2016-04-17,2003.43701171875,0.0,314.0,181.0,1460332800000
1460851200000,2016-04-17,1996.835205078125,1.0,235.0,182.0,1460851200000
1489708800000,2017-03-17,1997.260009765625,1.0,231.0,182.0,1489708800000
1489881600000,2017-03-19,2001.44189453125,1.0,223.0,182.0,1489881600000
