time,datetime,elevation,slope,aspect,hillshade,time_end
1365724800000,2013-04-12,1855.9932861328125,0.0,47.0,179.0,1365724800000
1366761600000,2013-04-24,1859.3438720703125,0.0,339.0,181.0,1366761600000
1377820800000,2013-08-30,1854.593505859375,0.0,185.0,180.0,1377907200000
1377907200000,2013-08-31,1858.06884765625,0.0,22.0,180.0,1377907200000
1401926400000,2014-06-05,1854.3953857421875,0.0,26.0,180.0,1401926400000
1430179200000,2015-04-28,1853.5609130859375,0.0,335.0,181.0,1430179200000
1458518400000,2016-03-21,1856.0430908203125,0.0,10.0,180.0,1458518400000
1462147200000,2016-05-02,1848.94775390625,0.0,107.0,180.0,1462147200000
1462147200000,2016-05-02,1855.5057373046875,0.0,352.0,180.0,1462147200000
1490400000000,2017-03-25,1851.0093994140625,1.0,29.0,179.0,1490400000000
