time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1333843200000,2012-04-08,-46.53114169933833,80.4978080311293,1850.9373779296875,2.0,159.0,178.0,1333843200000
1334966400000,2012-04-21,-46.53114169933833,80.4978080311293,1848.5423583984375,10.0,263.0,211.0,1334966400000
1366848000000,2013-04-25,-46.53114169933833,80.4978080311293,1845.2635498046875,0.0,358.0,180.0,1366848000000
1400630400000,2014-05-21,-46.53114169933833,80.4978080311293,1846.242431640625,6.0,78.0,161.0,1400630400000
1401840000000,2014-06-04,-46.53114169933833,80.4978080311293,1845.044189453125,10.0,356.0,183.0,1401840000000
1404432000000,2014-07-04,-46.53114169933833,80.4978080311293,1846.9732666015625,3.0,224.0,186.0,1404432000000
1406851200000,2014-08-01,-46.53114169933833,80.4978080311293,1849.1527099609375,7.0,269.0,203.0,1406851200000
1407024000000,2014-08-03,-46.53114169933833,80.4978080311293,1848.540283203125,2.0,221.0,183.0,1407024000000
1409097600000,2014-08-27,-46.53114169933833,80.4978080311293,1849.871337890625,3.0,34.0,176.0,1409097600000
1410134400000,2014-09-08,-46.53114169933833,80.4978080311293,1846.79296875,5.0,34.0,172.0,1410134400000
1427587200000,2015-03-29,-46.53114169933833,80.4978080311293,1852.5296630859375,6.0,195.0,185.0,1427760000000
1427760000000,2015-03-31,-46.53114169933833,80.4978080311293,1844.573974609375,6.0,119.0,163.0,1427760000000
1462233600000,2016-05-03,-46.53114169933833,80.4978080311293,1845.41162109375,0.0,170.0,180.0,1462233600000
