time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1314921600000,2011-09-02,-49.42012365306671,67.28932145324382,1052.0933837890625,2.0,114.0,175.0,1314921600000
1315008000000,2011-09-03,-49.42012365306671,67.28932145324382,1049.2159423828125,6.0,289.0,199.0,1315008000000
1343174400000,2012-07-25,-49.42012365306671,67.28932145324382,1049.04296875,3.0,189.0,182.0,1343174400000
1360886400000,2013-02-15,-49.42012365306671,67.28932145324382,1050.369384765625,3.0,321.0,186.0,1360886400000
1399420800000,2014-05-07,-49.42012365306671,67.28932145324382,1059.9266357421875,3.0,267.0,188.0,1399420800000
1402531200000,2014-06-12,-49.42012365306671,67.28932145324382,1058.1568603515625,5.0,105.0,165.0,1402531200000
1404691200000,2014-07-07,-49.42012365306671,67.28932145324382,1052.9256591796875,1.0,154.0,179.0,1404691200000
1405296000000,2014-07-14,-49.42012365306671,67.28932145324382,1043.9381103515625,3.0,294.0,188.0,1405036800000
1405296000000,2014-07-14,-49.42012365306671,67.28932145324382,1050.8582763671875,4.0,252.0,194.0,1405296000000
1405382400000,2014-07-15,-49.42012365306671,67.28932145324382,1050.8115234375,2.0,23.0,178.0,1405382400000
1408924800000,2014-08-25,-49.42012365306671,67.28932145324382,1049.966796875,9.0,211.0,195.0,1408924800000
1436832000000,2015-07-14,-49.42012365306671,67.28932145324382,1049.703369140625,3.0,229.0,188.0,1436832000000
1447372800000,2015-11-13,-49.42012365306671,67.28932145324382,1052.0491943359375,4.0,297.0,192.0,1447372800000
1460937600000,2016-04-18,-49.42012365306671,67.28932145324382,1050.6878662109375,10.0,201.0,192.0,1460937600000
1493164800000,2017-04-26,-49.42012365306671,67.28932145324382,1049.8973388671875,4.0,245.0,190.0,1493164800000
