time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1368576000000,2013-05-15,-32.30362422945334,72.6212179232182,2955.029052734375,10.0,203.0,192.0,1368576000000
1369180800000,2013-05-22,-32.30362422945334,72.6212179232182,2948.66162109375,0.0,244.0,182.0,1369180800000
1411776000000,2014-09-27,-32.30362422945334,72.6212179232182,2949.70654296875,2.0,251.0,188.0,1411776000000
1428364800000,2015-04-07,-32.30362422945334,72.6212179232182,2951.35791015625,7.0,335.0,189.0,1428364800000
1428883200000,2015-04-13,-32.30362422945334,72.6212179232182,2956.369873046875,2.0,324.0,184.0,1429142400000
1428883200000,2015-04-13,-32.30362422945334,72.6212179232182,2949.060791015625,5.0,164.0,176.0,1428883200000
1429142400000,2015-04-16,-32.30362422945334,72.6212179232182,2952.54931640625,4.0,208.0,186.0,1429142400000
1430179200000,2015-04-28,-32.30362422945334,72.6212179232182,2950.95556640625,2.0,223.0,185.0,1430179200000
1463443200000,2016-05-17,-32.30362422945334,72.6212179232182,2950.301025390625,2.0,113.0,174.0,1463443200000
1464134400000,2016-05-25,-32.30362422945334,72.6212179232182,2947.791748046875,5.0,135.0,169.0,1464134400000
1496448000000,2017-06-03,-32.30362422945334,72.6212179232182,2950.822509765625,3.0,355.0,181.0,1496448000000
1496448000000,2017-06-03,-32.30362422945334,72.6212179232182,2950.91357421875,1.0,236.0,182.0,1496448000000
