time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1338249600000,2012-05-29,-64.90046755079614,79.27261378142437,358.3926696777344,26.0,246.0,253.0,1338249600000
1339286400000,2012-06-10,-64.90046755079614,79.27261378142437,355.9552917480469,4.0,292.0,193.0,1339286400000
1364169600000,2013-03-25,-64.90046755079614,79.27261378142437,353.8083801269531,5.0,335.0,187.0,1364169600000
1369094400000,2013-05-21,-64.90046755079614,79.27261378142437,350.19317626953125,2.0,206.0,184.0,1369353600000
1369094400000,2013-05-21,-64.90046755079614,79.27261378142437,356.7425537109375,4.0,183.0,181.0,1369094400000
1369353600000,2013-05-24,-64.90046755079614,79.27261378142437,357.08050537109375,3.0,339.0,184.0,1369353600000
1370908800000,2013-06-11,-64.90046755079614,79.27261378142437,356.19073486328125,2.0,208.0,183.0,1370908800000
1372464000000,2013-06-29,-64.90046755079614,79.27261378142437,359.7256774902344,5.0,220.0,190.0,1372377600000
1372464000000,2013-06-29,-64.90046755079614,79.27261378142437,357.409912109375,7.0,223.0,195.0,1372464000000
1374105600000,2013-07-18,-64.90046755079614,79.27261378142437,359.6971130371094,5.0,148.0,172.0,1374451200000
1376870400000,2013-08-19,-64.90046755079614,79.27261378142437,354.3973388671875,7.0,146.0,169.0,1377302400000
1377993600000,2013-09-01,-64.90046755079614,79.27261378142437,358.9798278808594,8.0,221.0,196.0,1378598400000
1377993600000,2013-09-01,-64.90046755079614,79.27261378142437,362.4571838378906,8.0,326.0,194.0,1378598400000
1377993600000,2013-09-01,-64.90046755079614,79.27261378142437,350.0724182128906,5.0,266.0,196.0,1377993600000
1377993600000,2013-09-01,-64.90046755079614,79.27261378142437,359.6439208984375,7.0,207.0,190.0,1377993600000
1380585600000,2013-10-01,-64.90046755079614,79.27261378142437,365.8774719238281,2.0,212.0,183.0,1380585600000
1380672000000,2013-10-02,-64.90046755079614,79.27261378142437,358.8354187011719,18.0,280.0,236.0,1380412800000
1398470400000,2014-04-26,-64.90046755079614,79.27261378142437,357.479736328125,4.0,214.0,187.0,1398470400000
1403740800000,2014-06-26,-64.90046755079614,79.27261378142437,357.0927734375,3.0,299.0,189.0,1403740800000
1426896000000,2015-03-21,-64.90046755079614,79.27261378142437,361.2177734375,5.0,211.0,188.0,1426896000000
1427155200000,2015-03-24,-64.90046755079614,79.27261378142437,362.1778259277344,4.0,166.0,178.0,1427155200000
1430006400000,2015-04-26,-64.90046755079614,79.27261378142437,350.3228454589844,3.0,134.0,174.0,1430697600000
1434326400000,2015-06-15,-64.90046755079614,79.27261378142437,357.0667724609375,5.0,172.0,178.0,1434585600000
1460160000000,2016-04-09,-64.90046755079614,79.27261378142437,356.480224609375,3.0,72.0,170.0,1460160000000
