time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1340928000000,2012-06-29,-55.260628270603874,73.7745110175822,510.3095397949219,10.0,71.0,150.0,1340928000000
1340928000000,2012-06-29,-55.260628270603874,73.7745110175822,512.3431396484375,4.0,100.0,167.0,1340928000000
1342656000000,2012-07-19,-55.260628270603874,73.7745110175822,508.8370666503906,5.0,29.0,172.0,1342656000000
1364688000000,2013-03-31,-55.260628270603874,73.7745110175822,509.1511535644531,3.0,49.0,174.0,1364688000000
1368057600000,2013-05-09,-55.260628270603874,73.7745110175822,510.72528076171875,2.0,87.0,175.0,1368057600000
1401753600000,2014-06-03,-55.260628270603874,73.7745110175822,505.50628662109375,4.0,280.0,193.0,1401753600000
1434931200000,2015-06-22,-55.260628270603874,73.7745110175822,500.0991516113281,6.0,122.0,163.0,1434931200000
1434931200000,2015-06-22,-55.260628270603874,73.7745110175822,502.0837707519531,24.0,348.0,195.0,1434931200000
1434931200000,2015-06-22,-55.260628270603874,73.7745110175822,502.7578430175781,4.0,269.0,193.0,1434931200000
1463270400000,2016-05-15,-55.260628270603874,73.7745110175822,504.2044677734375,5.0,194.0,184.0,1463270400000
1464307200000,2016-05-27,-55.260628270603874,73.7745110175822,504.4618225097656,5.0,187.0,182.0,1464307200000
1467763200000,2016-07-06,-55.260628270603874,73.7745110175822,504.271240234375,3.0,269.0,188.0,1467763200000
1470700800000,2016-08-09,-55.260628270603874,73.7745110175822,500.6810302734375,5.0,180.0,180.0,1470700800000
1471824000000,2016-08-22,-55.260628270603874,73.7745110175822,505.6991882324219,1.0,294.0,184.0,1471824000000
1473638400000,2016-09-12,-55.260628270603874,73.7745110175822,503.0263366699219,3.0,256.0,189.0,1473638400000
1474502400000,2016-09-22,-55.260628270603874,73.7745110175822,500.5783386230469,4.0,217.0,187.0,1474502400000
1476748800000,2016-10-18,-55.260628270603874,73.7745110175822,503.2960510253906,4.0,226.0,189.0,1476748800000
1494374400000,2017-05-10,-55.260628270603874,73.7745110175822,503.67437744140625,4.0,207.0,186.0,1494374400000
1494633600000,2017-05-13,-55.260628270603874,73.7745110175822,500.2696838378906,6.0,270.0,200.0,1494633600000
1501459200000,2017-07-31,-55.260628270603874,73.7745110175822,503.4002685546875,3.0,177.0,180.0,1501459200000
1502064000000,2017-08-07,-55.260628270603874,73.7745110175822,504.23065185546875,2.0,275.0,188.0,1502064000000
1503100800000,2017-08-19,-55.260628270603874,73.7745110175822,501.6956787109375,6.0,257.0,199.0,1503100800000
