time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1338249600000,2012-05-29,-50.65697803515951,71.77238184494797,1507.6922607421875,29.0,183.0,185.0,1338249600000
1340928000000,2012-06-29,-50.65697803515951,71.77238184494797,1108.4217529296875,4.0,201.0,185.0,1340928000000
1402790400000,2014-06-15,-50.65697803515951,71.77238184494797,1106.798583984375,3.0,89.0,172.0,1402790400000
1404172800000,2014-07-01,-50.65697803515951,71.77238184494797,1104.22705078125,7.0,63.0,161.0,1404172800000
1404259200000,2014-07-02,-50.65697803515951,71.77238184494797,1105.1148681640625,2.0,280.0,187.0,1404259200000
1405123200000,2014-07-12,-50.65697803515951,71.77238184494797,1106.100341796875,4.0,268.0,194.0,1405123200000
1407024000000,2014-08-03,-50.65697803515951,71.77238184494797,1107.4345703125,5.0,26.0,173.0,1407024000000
1409097600000,2014-08-27,-50.65697803515951,71.77238184494797,1117.65625,6.0,355.0,182.0,1409616000000
1409616000000,2014-09-02,-50.65697803515951,71.77238184494797,1106.5230712890625,8.0,215.0,194.0,1409616000000
1411862400000,2014-09-28,-50.65697803515951,71.77238184494797,1106.665283203125,3.0,236.0,189.0,1411862400000
1427414400000,2015-03-27,-50.65697803515951,71.77238184494797,1124.4033203125,13.0,283.0,220.0,1427673600000
1427414400000,2015-03-27,-50.65697803515951,71.77238184494797,1108.8563232421875,2.0,335.0,182.0,1427414400000
1427673600000,2015-03-30,-50.65697803515951,71.77238184494797,1110.60546875,1.0,53.0,177.0,1427673600000
1465603200000,2016-06-11,-50.65697803515951,71.77238184494797,1105.983154296875,3.0,263.0,189.0,1465603200000
1466380800000,2016-06-20,-50.65697803515951,71.77238184494797,1110.6317138671875,1.0,83.0,177.0,1466380800000
1495843200000,2017-05-27,-50.65697803515951,71.77238184494797,1104.6739501953125,2.0,288.0,186.0,1495843200000
1501891200000,2017-08-05,-50.65697803515951,71.77238184494797,1104.0625,6.0,236.0,195.0,1501891200000
