time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1364947200000,2013-04-03,-33.31268382179912,77.66550977182887,2145.671630859375,3.0,132.0,173.0,1365638400000
1365206400000,2013-04-06,-33.31268382179912,77.66550977182887,2149.718505859375,7.0,130.0,164.0,1365206400000
1372291200000,2013-06-27,-33.31268382179912,77.66550977182887,2149.34326171875,2.0,163.0,178.0,1372291200000
1372291200000,2013-06-27,-33.31268382179912,77.66550977182887,2148.017333984375,5.0,212.0,188.0,1372291200000
1373414400000,2013-07-10,-33.31268382179912,77.66550977182887,2148.5859375,3.0,188.0,182.0,1373414400000
1376524800000,2013-08-15,-33.31268382179912,77.66550977182887,2151.08642578125,6.0,119.0,164.0,1376524800000
1376870400000,2013-08-19,-33.31268382179912,77.66550977182887,2148.944580078125,0.0,349.0,181.0,1376870400000
1394755200000,2014-03-14,-33.31268382179912,77.66550977182887,2153.38525390625,2.0,107.0,174.0,1394755200000
1431475200000,2015-05-13,-33.31268382179912,77.66550977182887,2147.880859375,6.0,30.0,171.0,1431475200000
1431561600000,2015-05-14,-33.31268382179912,77.66550977182887,2150.099609375,1.0,214.0,183.0,1431561600000
1431734400000,2015-05-16,-33.31268382179912,77.66550977182887,2147.458251953125,3.0,279.0,190.0,1431734400000
1460073600000,2016-04-08,-33.31268382179912,77.66550977182887,2148.2421875,5.0,145.0,172.0,1460073600000
1462492800000,2016-05-06,-33.31268382179912,77.66550977182887,2141.272216796875,3.0,35.0,175.0,1462492800000
1492732800000,2017-04-21,-33.31268382179912,77.66550977182887,2149.08984375,2.0,136.0,175.0,1492732800000
1492819200000,2017-04-22,-33.31268382179912,77.66550977182887,2146.23974609375,3.0,301.0,189.0,1492819200000
