time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1340409600000,2012-06-23,-23.308937020010035,75.39347278892808,1694.0064697265625,10.0,148.0,164.0,1340496000000
1340409600000,2012-06-23,-23.308937020010035,75.39347278892808,1699.978759765625,4.0,174.0,179.0,1340409600000
1340496000000,2012-06-24,-23.308937020010035,75.39347278892808,1703.0533447265625,3.0,99.0,171.0,1340409600000
1340496000000,2012-06-24,-23.308937020010035,75.39347278892808,1699.380615234375,8.0,196.0,187.0,1340496000000
1366156800000,2013-04-17,-23.308937020010035,75.39347278892808,1694.5799560546875,3.0,45.0,174.0,1366156800000
1399593600000,2014-05-09,-23.308937020010035,75.39347278892808,1700.127685546875,4.0,74.0,167.0,1399593600000
1427155200000,2015-03-24,-23.308937020010035,75.39347278892808,1700.9647216796875,5.0,133.0,169.0,1427155200000
1428019200000,2015-04-03,-23.308937020010035,75.39347278892808,1704.8345947265625,4.0,72.0,168.0,1428019200000
1458086400000,2016-03-16,-23.308937020010035,75.39347278892808,1705.3623046875,3.0,171.0,179.0,1458086400000
1492732800000,2017-04-21,-23.308937020010035,75.39347278892808,1695.52197265625,2.0,217.0,185.0,1492732800000
