time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1347408000000,2012-09-12,-62.231087751423615,77.95261133663345,1886.0526123046875,6.0,54.0,165.0,1347408000000
1364169600000,2013-03-25,-62.231087751423615,77.95261133663345,1886.8094482421875,4.0,10.0,178.0,1364169600000
1364169600000,2013-03-25,-62.231087751423615,77.95261133663345,1884.390625,3.0,147.0,175.0,1364169600000
1365120000000,2013-04-05,-62.231087751423615,77.95261133663345,1885.375732421875,2.0,9.0,179.0,1365120000000
1398211200000,2014-04-23,-62.231087751423615,77.95261133663345,1886.679931640625,10.0,133.0,157.0,1398384000000
1401148800000,2014-05-27,-62.231087751423615,77.95261133663345,1884.466796875,5.0,47.0,169.0,1401148800000
1426636800000,2015-03-18,-62.231087751423615,77.95261133663345,1883.84423828125,1.0,282.0,184.0,1426636800000
1427414400000,2015-03-27,-62.231087751423615,77.95261133663345,1885.48095703125,1.0,208.0,182.0,1427414400000
1458086400000,2016-03-16,-62.231087751423615,77.95261133663345,1882.489990234375,0.0,316.0,181.0,1458086400000
1459123200000,2016-03-28,-62.231087751423615,77.95261133663345,1887.33349609375,6.0,260.0,198.0,1459123200000
1461024000000,2016-04-19,-62.231087751423615,77.95261133663345,1886.0653076171875,3.0,102.0,172.0,1461024000000
1490227200000,2017-03-23,-62.231087751423615,77.95261133663345,1886.9090576171875,1.0,110.0,177.0,1490227200000
1491523200000,2017-04-07,-62.231087751423615,77.95261133663345,1885.2144775390625,4.0,84.0,169.0,1491523200000
1491609600000,2017-04-08,-62.231087751423615,77.95261133663345,1888.407958984375,1.0,358.0,180.0,1491609600000
