time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1367193600000,2013-04-29,-48.9673368172591,65.31164442264333,1570.3699951171875,4.0,27.0,175.0,1367280000000
1370822400000,2013-06-10,-48.9673368172591,65.31164442264333,1563.0279541015625,11.0,24.0,166.0,1370995200000
1372982400000,2013-07-05,-48.9673368172591,65.31164442264333,1560.5245361328125,2.0,62.0,175.0,1372982400000
1373068800000,2013-07-06,-48.9673368172591,65.31164442264333,1559.8427734375,8.0,143.0,165.0,1373068800000
1374019200000,2013-07-17,-48.9673368172591,65.31164442264333,1560.989501953125,4.0,72.0,168.0,1374019200000
1375142400000,2013-07-30,-48.9673368172591,65.31164442264333,1561.92919921875,21.0,220.0,222.0,1375660800000
1396224000000,2014-03-31,-48.9673368172591,65.31164442264333,1501.5516357421875,45.0,36.0,105.0,1396224000000
1396224000000,2014-03-31,-48.9673368172591,65.31164442264333,1553.90673828125,53.0,131.0,72.0,1396224000000
1397865600000,2014-04-19,-48.9673368172591,65.31164442264333,1524.6705322265625,65.0,278.0,255.0,1397865600000
1399420800000,2014-05-07,-48.9673368172591,65.31164442264333,1563.4879150390625,3.0,117.0,171.0,1399075200000
1402790400000,2014-06-15,-48.9673368172591,65.31164442264333,1561.6834716796875,3.0,323.0,185.0,1402617600000
1404950400000,2014-07-10,-48.9673368172591,65.31164442264333,1563.2587890625,9.0,359.0,181.0,1404950400000
1406678400000,2014-07-30,-48.9673368172591,65.31164442264333,1565.3831787109375,6.0,357.0,182.0,1406678400000
1409702400000,2014-09-03,-48.9673368172591,65.31164442264333,1563.1563720703125,4.0,15.0,177.0,1409702400000
1414540800000,2014-10-29,-48.9673368172591,65.31164442264333,1564.17626953125,1.0,80.0,178.0,1414540800000
1435017600000,2015-06-23,-48.9673368172591,65.31164442264333,1557.350341796875,11.0,61.0,149.0,1435017600000
1435190400000,2015-06-25,-48.9673368172591,65.31164442264333,1562.1710205078125,11.0,150.0,163.0,1435190400000
1438560000000,2015-08-03,-48.9673368172591,65.31164442264333,1568.451416015625,9.0,95.0,152.0,1438560000000
1446163200000,2015-10-30,-48.9673368172591,65.31164442264333,1560.247802734375,7.0,54.0,162.0,1446163200000
1465430400000,2016-06-09,-48.9673368172591,65.31164442264333,1560.9569091796875,9.0,143.0,164.0,1465430400000
1471564800000,2016-08-19,-48.9673368172591,65.31164442264333,1564.9051513671875,1.0,111.0,176.0,1471564800000
1474848000000,2016-09-26,-48.9673368172591,65.31164442264333,1567.4569091796875,2.0,89.0,175.0,1474848000000
1503705600000,2017-08-26,-48.9673368172591,65.31164442264333,1563.204833984375,1.0,12.0,179.0,1503705600000
1503878400000,2017-08-28,-48.9673368172591,65.31164442264333,1560.7137451171875,1.0,172.0,180.0,1503878400000
