time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1307404800000,2011-06-07,-54.813590652614636,73.28507291818252,498.43243408203125,14.0,245.0,221.0,1307404800000
1334188800000,2012-04-12,-54.813590652614636,73.28507291818252,499.31427001953125,12.0,94.0,144.0,1334188800000
1342656000000,2012-07-19,-54.813590652614636,73.28507291818252,497.06201171875,11.0,212.0,198.0,1342656000000
1364688000000,2013-03-31,-54.813590652614636,73.28507291818252,495.77801513671875,16.0,157.0,161.0,1364688000000
1373500800000,2013-07-11,-54.813590652614636,73.28507291818252,503.506591796875,27.0,97.0,100.0,1373587200000
1373500800000,2013-07-11,-54.813590652614636,73.28507291818252,497.96746826171875,31.0,90.0,88.0,1373587200000
1373500800000,2013-07-11,-54.813590652614636,73.28507291818252,498.0429992675781,18.0,88.0,125.0,1373500800000
1373587200000,2013-07-12,-54.813590652614636,73.28507291818252,493.3855895996094,41.0,87.0,62.0,1373587200000
1401753600000,2014-06-03,-54.813590652614636,73.28507291818252,496.6051025390625,15.0,183.0,183.0,1401753600000
1425254400000,2015-03-02,-54.813590652614636,73.28507291818252,499.56903076171875,30.0,47.0,115.0,1425254400000
1461715200000,2016-04-27,-54.813590652614636,73.28507291818252,503.2447204589844,6.0,349.0,184.0,1461715200000
1494633600000,2017-05-13,-54.813590652614636,73.28507291818252,489.2885437011719,22.0,128.0,127.0,1494633600000
1495584000000,2017-05-24,-54.813590652614636,73.28507291818252,490.51007080078125,15.0,141.0,151.0,1495584000000
