time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1333238400000,2012-04-01,-61.43151528333451,77.98108793114005,1943.6900634765625,13.0,228.0,211.0,1333756800000
1333929600000,2012-04-09,-61.43151528333451,77.98108793114005,1932.6932373046875,2.0,32.0,176.0,1333929600000
1395878400000,2014-03-27,-61.43151528333451,77.98108793114005,1178.047607421875,40.0,324.0,249.0,1395878400000
1396915200000,2014-04-08,-61.43151528333451,77.98108793114005,1946.4820556640625,1.0,158.0,179.0,1396915200000
1397001600000,2014-04-09,-61.43151528333451,77.98108793114005,1944.169921875,4.0,142.0,172.0,1397001600000
1425772800000,2015-03-08,-61.43151528333451,77.98108793114005,1944.84326171875,2.0,58.0,176.0,1425772800000
1426118400000,2015-03-12,-61.43151528333451,77.98108793114005,1948.694091796875,5.0,19.0,175.0,1426118400000
1429920000000,2015-04-25,-61.43151528333451,77.98108793114005,1942.26953125,5.0,184.0,181.0,1429747200000
1459123200000,2016-03-28,-61.43151528333451,77.98108793114005,1943.276123046875,2.0,199.0,183.0,1459123200000
1460592000000,2016-04-14,-61.43151528333451,77.98108793114005,1943.763427734375,2.0,358.0,180.0,1460592000000
1492128000000,2017-04-14,-61.43151528333451,77.98108793114005,1944.6473388671875,6.0,260.0,199.0,1492128000000
