time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1364428800000,2013-03-28,-30.66655242197961,77.38449878465059,1989.5931396484375,5.0,151.0,173.0,1365033600000
1364428800000,2013-03-28,-30.66655242197961,77.38449878465059,1990.0670166015625,13.0,89.0,139.0,1364428800000
1365033600000,2013-04-04,-30.66655242197961,77.38449878465059,1987.59326171875,7.0,188.0,183.0,1365033600000
1371513600000,2013-06-18,-30.66655242197961,77.38449878465059,1989.316162109375,8.0,11.0,176.0,1371600000000
1371513600000,2013-06-18,-30.66655242197961,77.38449878465059,1992.2432861328125,5.0,156.0,174.0,1371513600000
1371600000000,2013-06-19,-30.66655242197961,77.38449878465059,1991.0445556640625,9.0,283.0,208.0,1371600000000
1371600000000,2013-06-19,-30.66655242197961,77.38449878465059,1990.346435546875,1.0,356.0,181.0,1371600000000
1371600000000,2013-06-19,-30.66655242197961,77.38449878465059,1987.01123046875,7.0,60.0,162.0,1371600000000
1402704000000,2014-06-14,-30.66655242197961,77.38449878465059,1988.5888671875,3.0,216.0,186.0,1402704000000
1403308800000,2014-06-21,-30.66655242197961,77.38449878465059,2003.726806640625,9.0,214.0,195.0,1403913600000
1403308800000,2014-06-21,-30.66655242197961,77.38449878465059,1988.6240234375,2.0,239.0,187.0,1403308800000
1403568000000,2014-06-24,-30.66655242197961,77.38449878465059,1990.1842041015625,1.0,93.0,176.0,1403568000000
1429228800000,2015-04-17,-30.66655242197961,77.38449878465059,1985.6451416015625,6.0,6.0,178.0,1429228800000
1461456000000,2016-04-24,-30.66655242197961,77.38449878465059,1988.6170654296875,3.0,144.0,175.0,1461456000000
1491782400000,2017-04-10,-30.66655242197961,77.38449878465059,1988.8408203125,2.0,101.0,176.0,1491782400000
1491868800000,2017-04-11,-30.66655242197961,77.38449878465059,1991.2615966796875,3.0,357.0,181.0,1491868800000
